logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_82_d0_2	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
NLRP12	-0.81625222430427	10.5499715047608	-6.29366609988876	0.000307749170416529	0.0191640520768171	0.761984010573205	10.8650185386152	10.8060771674659	10.7675780613472	10.6221212853182	10.8551370772066	10.0526119144621	9.88125648891062
CXCL5	-0.862141615874325	12.8232659598751	-6.28781565685895	0.000309592848561312	0.0191640520768171	0.755858629374628	12.9563376957274	13.2860476234169	12.9530467357619	13.064469547823	13.0880590764669	12.1871590523594	12.2277419875704
ENST00000358739	0.883716395777135	8.77705929874065	6.28779524098923	0.000309599303777104	0.0191640520768171	0.755837245970599	8.30885864562442	8.5978260982519	8.45124385839633	8.66425329242383	8.60066260503943	9.37606121984827	9.44050937160036
SYNDIG1	1.27879007100515	7.40858481065005	6.28731283231885	0.000309751878284888	0.0191640520768171	0.755331958931241	6.95893480596283	7.12839852277543	7.39554865407356	6.80769873786732	6.92550037399234	8.5546193338755	8.0893932460034
HIST1H2BG	1.01655734883273	10.772035977561	6.28627169799078	0.000310081449566017	0.0191640520768171	0.75424134124497	10.2628533306406	10.65010285723	10.3303193810085	10.6356253903402	10.5290541445387	11.379760018632	11.6165367205367
NEBL	-0.945578059118755	7.2577566695074	-6.28496164548901	0.000310496701023081	0.0191640520768171	0.75286881583876	7.70151512706412	7.33755480351277	7.40424568190625	7.58817434720009	7.60811918659487	6.69138220003707	6.47330534023665
AR	0.960486142444477	9.98218052855242	6.28365182402591	0.000310912497468142	0.0191640520768171	0.751496300366183	9.80361694486375	9.53561692853297	9.87312060433058	9.50237973146502	9.82404537293482	10.6951345199428	10.641349597797
HSF5	-0.896081889346334	5.47010203533533	-6.28276455035386	0.000311194509888457	0.0191640520768171	0.750566425856324	5.48427331970843	5.72029062782755	5.86963565272105	5.80433613282083	5.75209142837927	4.88027873550289	4.77980835038729
CLC	0.920385472948744	8.1273557143359	6.27984933840754	0.000312123089514084	0.0191849695983024	0.747510495168828	7.91335876588143	7.95996419217939	7.7246267420155	7.67412718509735	8.04986529657907	8.81196078352578	8.7575870350728
TIMD4	0.74740366599945	4.60541070506421	6.26461660840509	0.000317025534740342	0.0194420090241762	0.731523750838775	4.4074936840243	4.3640275767455	4.45084228312389	4.37198069094414	4.36498976762688	5.23916670088896	5.03937423209582
C6orf145	-0.859474895503438	6.65601862110997	-6.26316087790934	0.000317498505106723	0.0194420090241762	0.72999431541801	6.9825851652669	6.868997759293	7.04215669385272	6.75866221308778	6.8555125533401	6.15358637136575	5.93062959156357
ENST00000424774	-1.04483756215492	5.75413619486583	-6.25580604863513	0.000319900132027899	0.0195483365820402	0.722262707240715	6.0873661871225	5.86747506772054	6.16695027459915	6.00692507069079	6.13458946298888	4.76860486925757	5.24704243168134
EXD3	-1.08170190766961	7.13482838748766	-6.25355259707212	0.00032064000475708	0.0195483365820402	0.71989234407852	7.33399314925551	7.68629463774365	7.42889982535784	7.565073467514	7.20516929709532	6.52148637355481	6.20288196189251
KIAA0586	0.976895310967793	10.6146692245682	6.25235164601896	0.000321035088295163	0.0195483365820402	0.718628804534741	10.1154427302972	10.4683264521236	10.4570473892063	10.2349038619012	10.4020609593587	11.4523439847973	11.1725591942931
LOC100287628	0.826562364017492	10.2606459307776	6.24560218345753	0.000323265588196634	0.0196233164869544	0.711523941818508	10.0899685688626	10.1426017561349	9.98715457701734	9.83029471181411	10.0724066628913	10.8740136872905	10.8280815514325
lincRNA:chr1:9208086-9209181_R	-0.797009982390191	9.48507244948638	-6.24498264282907	0.000323471189903751	0.0196233164869544	0.710871468241918	9.75588142448431	9.56406933805707	9.81777583947301	9.78705847374681	9.63916286079955	8.94431438881834	8.88724482102557
PXK	0.751871378221787	8.22634687357824	6.24060975744666	0.000324926522930765	0.0196501764539192	0.706264648236981	7.97176881782755	7.93119073643936	8.12238383233453	7.96669545959677	8.06559355280473	8.72257854092499	8.80421717511976
FZD2	1.28147138832317	9.73376563277222	6.24002905139907	0.000325120333629936	0.0196501764539192	0.705652680660465	9.63367394640289	9.5014005656419	9.29855806807455	8.99321569041762	9.41130648143388	10.8602017976488	10.4380028797859
AF351612	-1.01973868768521	7.49463803622234	-6.23688631602113	0.000326171453912145	0.0196562073393066	0.702339963910018	7.80877401908114	7.63023395235248	8.0622914395647	7.84890734836574	7.57975297558365	6.6895849376125	6.84292158099617
CBLB	-0.865758870892685	9.17955225852562	-6.23529035623833	0.000326706684887891	0.0196562073393066	0.700657168471392	9.5788448293256	9.52658790603961	9.35549372046795	9.25748660835992	9.41614661542455	8.64064710669155	8.48165902337013
LRRTM1	1.28396163290368	7.66258656400079	6.23432696074341	0.00032703024765645	0.0196562073393066	0.699641187039369	7.55455389242145	7.12323364645416	7.4181304343344	7.17081833868742	7.21196560395841	8.8902694289265	8.26913460322319
ENST00000326780	-1.17242311433332	4.27489032712711	-6.227908011101	0.000329195208936137	0.0197498937781078	0.692868637635136	4.62031923215321	4.44554100070048	4.99074817107576	4.55507651179436	4.43765688324504	3.28296206883603	3.59192842208487
ZNF643	-1.11151213056894	10.7025713895846	-6.22468720733699	0.000330287508799502	0.0197790003201496	0.689468293875474	11.2498070388037	10.8482623737526	11.0532058435069	10.9216051371556	11.0278510269458	9.66228196355576	10.1549863433722
CCR7	-1.64464043298047	10.8292705323595	-6.21993605417585	0.000331906171151912	0.0198394630047997	0.684449710088988	11.2860755254583	11.4485492593995	11.0659541335175	11.2948203836689	11.4004396925823	9.13757793080226	10.1714768010874
PTGER4	-0.892387038348321	8.2429741915475	-6.21298811513099	0.00033428914976121	0.0199453070178955	0.677105141672677	8.55572842198515	8.57026236793928	8.58754804342567	8.27521883078981	8.50095191980945	7.72352220554096	7.48758755134214
CTTNBP2NL	-0.899801958726144	10.8224579120299	-6.20901083115466	0.000335661817956381	0.0199905942295521	0.67289784343622	11.0485263428479	10.9522920233831	11.0542535684773	11.3322158636828	11.010433131367	10.1035687058641	10.2559157485868
SLC9B1	-1.28888552943015	6.18245537435257	-6.20446790585983	0.000337237373315108	0.0200358924167902	0.668089546599806	6.86968983947278	6.81777664283704	6.22981706891427	6.34109398567958	6.49516437690224	5.18409057048684	5.33955513617523
LOC283624	1.0706535289835	6.86310243970715	6.20327491213796	0.0003376524829425	0.0200358924167902	0.666826397224237	6.36929973797551	6.7919175099398	6.46916061274776	6.40665901750444	6.74897027896326	7.75919209022188	7.49651783059743
C2orf18	-0.767579357358513	9.82870650068487	-6.19726200041447	0.000339753375355019	0.0200759266280816	0.660456924099692	9.93583053179585	10.1389218834528	10.1568041733371	9.99057619464093	10.0179416592813	9.26407999121935	9.2967910710668
SYN2	-0.831067158105506	10.0297190990631	-6.19615084891499	0.00034014319624271	0.0200759266280816	0.659279340437883	10.1966080832001	10.323098696912	10.1836603008664	10.1695215176657	10.462945693965	9.4737622603575	9.39843714047516
PDE5A	0.956312839003561	10.5866079764492	6.19385622402236	0.000340949784416646	0.0200759266280816	0.656846992345836	10.3745693080775	10.1412358657231	10.4640582742732	10.1066837075726	10.4803315280232	11.2404456968277	11.2989314546472
ISG20	-0.918206292815512	12.2779486524408	-6.1934436633354	0.000341095029754125	0.0200759266280816	0.656409593330111	12.3015535850997	12.7335931781823	12.564443387119	12.6325041625402	12.4693722247135	11.6197902853722	11.6243837440587
OR12D2	1.04742566790609	4.52063110363602	6.19255405257483	0.000341408458481666	0.0200759266280816	0.655466343983758	4.449260597815	4.37124141465431	4.1514082691589	4.22846837562037	3.90645447820855	5.29054215831369	5.24704243168134
NASP	0.79821503233982	15.0484284279924	6.18560744209459	0.000343866932400675	0.0201840595618321	0.648097162501463	14.7304569585311	14.7649008158802	14.8944094341175	14.9830078864462	14.72905985593	15.6146147177796	15.622549327262
CBX6	0.794996776699302	12.5422539062469	6.18246515485184	0.000344985475540245	0.020213294670278	0.644761553240062	12.1420178259155	12.4186354612934	12.3598152142043	12.3736099323167	12.2814814165055	13.0715192102005	13.1486982832922
GFRA1	-0.992187791361932	8.51827151868679	-6.17796723584665	0.00034659361758839	0.0202710597489713	0.63998455331176	8.90819428864677	8.56226812095506	8.66021244753233	8.94756193547106	8.93053193134579	7.70291922451279	7.91621268234374
ZCCHC4	0.713760287541134	9.37283453547553	6.17327402076187	0.000348280468962877	0.0203332129702574	0.634997179944607	9.07295776515187	9.14420049549902	9.20113256608978	9.23766216809274	9.18856212891406	9.89568197645898	9.86964464812228
FNDC4	-0.828583898491188	9.51788474299849	-6.16082391966433	0.000352799691209685	0.020560206691481	0.621752080128876	9.85949859347167	9.58888174330584	9.89253590210222	9.76376500815181	9.66843375151975	8.95630847012073	8.8957697323174
CD99	-0.786049131917412	10.5905856631369	-6.15909185525668	0.000353433554230216	0.020560365885996	0.619907726546133	10.7671757564548	10.7846583954239	10.9008990167075	10.8631475180328	10.7599749603759	10.1548799955855	9.90336399937765
AMICA1	0.828666812332447	6.02385537956321	6.15657227025101	0.000354357876947954	0.0205773913677959	0.617224060756353	5.71926349962514	5.68767066076755	5.97920736571777	5.83700730936189	5.71231833044022	6.67766229641456	6.55385819461536
C5AR1	-2.12185970746241	6.29941860006377	-6.15138727308724	0.000356268481772348	0.0206515272788217	0.611698656282602	6.6460494611484	6.41177352045413	7.33684852912309	7.61347967588821	6.52016996722275	4.78780069622253	4.77980835038729
ADRA1B	-1.073501974498	5.70614992433984	-6.14861694841078	0.000357293999741117	0.0206741858429243	0.608744935883085	6.25916715946519	5.75016891014241	6.15083470806552	6.03538056651607	5.86877252679286	5.06087777697141	4.8178478224254
ND5	-0.808555897056388	13.848983439977	-6.13918676537599	0.000360809520208477	0.0208194767444365	0.598682546588658	14.238327256317	13.9601217184792	14.0747371636668	14.116524707252	14.0102862071077	13.1901166144329	13.3527704125834
GPHN	1.24258624836753	9.18108864053901	6.13845717044725	0.000361083106504793	0.0208194767444365	0.597903528066945	8.82840220924653	8.64178768435174	9.02823027164141	8.47725312350159	9.15464670200019	10.1293774685803	10.0079230244514
MATN3	-0.80721639944082	8.56503450411834	-6.13145037269888	0.000363722308061246	0.0209345965189244	0.590418341968978	8.7554629654363	8.94380937539196	8.72117218334817	8.75168782204069	8.80620645929005	8.10588977795743	7.8710129453638
ENST00000382225	-0.97049944969897	6.91315852103629	-6.12917040664135	0.000364585702103942	0.0209472811595064	0.587981250039727	7.12770284509979	6.98726960304466	7.2739660431629	7.36504336944208	7.19823852971626	6.04840154141843	6.39148771536991
lincRNA:chr8:103939574-104019049_F	1.09447176990383	7.31164043811935	6.1273946071438	0.000365259751893385	0.0209490615095613	0.586082572402743	7.14371936441647	6.94055374094852	7.14008018691968	6.92794615163327	6.84237164681618	8.3588234545772	7.82798852152412
ENST00000450445	0.802475880998152	9.24956841484423	6.12081638669633	0.000367768770867364	0.0210558932311883	0.579045369073572	8.87327628396387	8.97389950006586	9.15600833353479	9.12601507790675	8.97224876303824	9.85047276062138	9.79505818477873
SGK494	0.692951415810001	8.13459560791814	6.11687152748712	0.000369282570464419	0.0210837110800559	0.57482239530993	7.9220458676029	7.94869480171338	7.93168224566324	7.90542535902332	7.97519917157356	8.56735081059533	8.69177099925523
SPATA5	1.04804446104176	6.59091492155098	6.11512874211987	0.000369953549744511	0.0210837110800559	0.572956057157941	6.05762235542619	6.43236140742476	6.56054980620313	6.30049797951741	6.10633668626661	7.3958163873069	7.28321982871186
lincRNA:chr3:52055835-52067110_R	0.979056946285069	5.06641990324057	6.11326399250104	0.000370672985695578	0.0210837110800559	0.570958642833619	4.85120905941345	4.68834513210268	4.69009267959261	4.74458870150982	4.95921116317703	5.5500293207711	5.98146326611728
lincRNA:chr21:26934779-26952204_F	-0.81209621770313	7.88364343069231	-6.11282279419489	0.000370843430913591	0.0210837110800559	0.570485985763904	8.08405333637543	8.25388503217276	7.98745130554416	8.11612530205693	8.13683963117385	7.19144613029123	7.41570327723177
ADAMTSL4	-0.70092771764363	7.0165678033105	-6.09182452426421	0.000379057100564522	0.0215131414025966	0.547959293840008	7.26290224506937	7.23659116266303	7.25161756993161	7.11632214829261	7.21673120151536	6.53933733308061	6.49247296262092
HIF1A	0.916359111589892	11.5479185795841	6.08584026999403	0.000381434744323649	0.0215728271452232	0.541528260340268	11.3785106586491	11.1445406601478	11.3496497110745	11.2175311649634	11.3402762579574	12.0079768905573	12.3969447137394
RGS10	-0.859281574911958	12.8088712922331	-6.08513423232068	0.000381716355405956	0.0215728271452232	0.540769182554343	12.8762039848974	13.1750139291565	13.0720246107484	13.1376443439584	13.0110146994217	12.320069203506	12.070128273943
BAIAP3	-0.904647998924248	7.82638575913799	-6.08418487294689	0.000382095382103748	0.0215728271452232	0.539748394711376	7.92066068360618	8.19694850119018	8.20961392697606	8.11612530205693	7.98093466603808	7.32683791834648	7.03357931575199
CNGA3	-1.28435753232047	5.65865905330148	-6.06904502539826	0.000388196710278533	0.0218793844822557	0.523452516593141	6.3798731130504	5.74672715205333	5.94065091175645	5.84448052686062	6.2163600375301	4.55031105117881	4.9322105806806
UPK1A	-0.820682325511421	9.16338178174697	-6.06218068345767	0.000390998606526265	0.0219659156048348	0.516053527322	9.54082686533459	9.40795598570515	9.46360430757545	9.19417985086991	9.38274522140891	8.53967973562604	8.61468050570872
lincRNA:chr19:28269395-28283939_R	-0.827886883359734	10.6661596777539	-6.0606815511219	0.000391613507357459	0.0219659156048348	0.5144367579922	10.7974653258094	10.7717126609743	11.0600341694841	11.0338542963112	10.8504274838473	10.0786117618429	10.0710120460081
LY75	-1.0880910938303	7.88560513199866	-6.05994931577329	0.000391914239402609	0.0219659156048348	0.513646950271031	8.42677996056692	8.14002738336437	8.32527072695244	7.82255188767239	8.26781154976621	7.12571607647621	7.09107833919211
NKAIN4	-0.871847973913896	11.3988260448755	-6.05869715128791	0.000392429102803015	0.0219659156048348	0.51229616059261	11.3980022976271	11.7606749722904	11.6453696825181	11.665116366854	11.7704640106793	10.8228657544683	10.7292892296915
EEF2K	0.821892996456897	10.693092340475	6.05379149173528	0.000394453452318087	0.0220328588108748	0.507002007407627	10.3038581805118	10.64447156606	10.5142428626206	10.4630124557841	10.365743785317	11.2920913360596	11.2682261969716
SH3BP5	-0.949600772226088	8.9887156335157	-6.05194191077169	0.000395219700361971	0.0220328588108748	0.505005081570988	9.07136634359829	9.32734592409416	9.37692943662936	9.37578979491702	9.14871920009125	8.47950925622192	8.14134947905793
HIST1H2AL	0.955755408332203	10.5431470882025	6.050895207442	0.000395654062816152	0.0220328588108748	0.503874782319537	10.1637382782362	10.502106241795	10.084951779326	10.1631407368441	10.4364335357653	11.2554132142665	11.1962458311845
MGAT3	0.780769553071423	9.70616667459357	6.04232295871376	0.000399231397884319	0.0221653418040061	0.494612149552252	9.34919610152874	9.56544199810407	9.49687672779669	9.41964635246223	9.58428711725979	10.3437828568885	10.183935568115
ACTN3	-0.817373545921151	10.1842527639121	-6.04193554639857	0.00039939391714865	0.0221653418040061	0.494193293869391	10.3227846014846	10.4482327957014	10.378803414934	10.618680160324	10.3204393412896	9.53791957847906	9.66290945517206
A_33_P3416196	1.3725534967343	5.61719556829893	6.03304200679998	0.000403145022455697	0.0223354683614613	0.484572165803163	5.48427331970843	5.14549178620847	5.36747396780021	5.14345237830269	4.98449567985444	6.9642882361174	6.23089361010089
TSC22D1	0.778004840610798	12.9060640314685	6.02515702771747	0.000406503466229936	0.0224661580216307	0.476032860582305	12.695278691879	12.8075598489237	12.6119041446566	12.5320445824089	12.7720974028875	13.4728890981913	13.4506744513325
CYS1	-1.04624657682956	5.61071592353809	-6.02427009446287	0.000406883176252022	0.0224661580216307	0.475071781859704	6.0305666010342	5.70031332297883	6.20790152605614	5.72507157254728	5.88436456197339	4.94698552978952	4.77980835038729
SAFB2	0.892978438722004	10.2127630894444	6.0175952605495	0.000409753440482331	0.0225863584273992	0.467835414533736	10.0078355867938	10.1608583680134	9.88702323222975	9.72059987590798	10.0118149003886	10.8730271968191	10.8281824659583
USF1	1.04958151365678	6.92424505655983	6.01480008582134	0.000410962071973004	0.0226049545943634	0.46480323637509	6.37147450923803	6.75312643875079	6.74846566892132	6.84638638234788	6.40237012117432	7.72219345547668	7.62569882000981
DNMBP	-0.922801626040329	11.0981192037085	-6.01309396460528	0.000411701742053541	0.0226049545943634	0.462951914675584	11.5016234733318	11.4953905943931	11.2403749737633	11.1617352597248	11.4097597545301	10.5631740494464	10.3147763207701
POU2F1	0.725863019442286	12.5094526287373	6.01199874887544	0.000412177339477075	0.0226049545943634	0.461763274915308	12.2274328682586	12.3472731408449	12.3993638888569	12.2622512615087	12.2739948135857	12.9579452297609	13.0979071983456
ETV5	-1.15333950460172	8.71800714031502	-6.01039642354702	0.00041287424833859	0.0226049545943634	0.460023965129222	9.28501351961238	9.16288316059672	8.88699218471421	8.70717287177415	9.19560182859439	8.02482337803812	7.76356303887518
lincRNA:chr6:56809416-56818656_R	-1.62045668278363	9.05141864680221	-6.00882205767049	0.000413560270689155	0.0226049545943634	0.458314654429309	9.08522796892768	9.3822088693476	10.0553864230237	9.80197374910188	9.24723434187254	7.93469602796428	7.85320314737782
MTSS1	0.986324599886484	6.30269703862421	6.00583915541066	0.000414863528100104	0.0226331305570277	0.455075123055792	6.18961747039225	5.99871093859859	6.10218785384355	5.69382877458537	6.12010501300631	7.07626272018978	6.93816649975361
GPCRLTM7	1.14461330211348	5.55100556167455	6.00446539510672	0.000415465269150093	0.0226331305570277	0.453582753701057	5.13885314241605	5.33299230828021	5.14701945244281	5.30224389636098	5.19875714871057	6.0291865955462	6.70798638796501
MSH4	-1.44064301595484	4.60733939126469	-6.00263974072828	0.000416266450630288	0.0226389184677511	0.451599064365503	5.123247728018	5.44739316182886	4.53457765638277	4.82249798576795	5.16704187568993	3.56780297459425	3.58881435657106
CLIC3	-1.00524759211572	7.63073791381971	-5.99655976712921	0.000418947013425752	0.0227467280939512	0.444989413356826	8.12658417161094	7.75464833196676	7.96961212224589	7.7298446545791	8.00906827743261	6.74317421384774	7.08223362505494
IL27RA	-1.02542773466953	10.497502665156	-5.99169529190495	0.000421105480451304	0.0228088859973707	0.439697414007515	10.5872458470798	10.7996523225989	10.9248091228094	10.993293440695	10.6474093564106	9.94630567618486	9.58380289031357
XLOC_005441	-0.89367655257679	11.3915565393897	-5.99082681633197	0.000421492137717321	0.0228088859973707	0.438752260883484	11.8341531813727	11.740110849776	11.5998061440907	11.4192862947798	11.6411070163247	10.8356915659021	10.6707407234818
RNF144B	-0.707333657003995	10.2838807032316	-5.98904413010958	0.00042228704917318	0.0228140053083162	0.436811849432238	10.5620114451944	10.535003576493	10.4646495782237	10.3888061855306	10.4794093835791	9.73175677071247	9.82552798288785
KRT16P2	-1.25121677145846	7.06001216223995	-5.98275796928722	0.000425103394792393	0.0228997726518802	0.42996594687463	6.97722776175906	7.46838329093816	7.59027223826992	7.67663021201484	7.37499983887272	6.01433731399544	6.31823447982951
TFPI	-0.79221512919365	8.85167070131355	-5.98098434869883	0.000425901783550459	0.0228997726518802	0.428033391388447	8.8709608839703	9.17000803346907	9.15429238662002	9.11070852957661	9.08411957177981	8.24868824862592	8.32291725515311
OVGP1	-0.854910049389624	6.4618772728354	-5.98080317719155	0.000425983430857335	0.0228997726518802	0.42783596010524	6.76398174670718	6.79814669352072	6.80241350407461	6.46959959021105	6.69654490022004	5.93726761625317	5.76518685886102
MIR100HG	-0.990327981043803	6.60421698082618	-5.97530536771368	0.000428469370571753	0.0229920791519927	0.421842535759075	7.22027020725032	6.7250692449937	6.85737887554712	6.75189685180346	6.88122398317029	5.97030677403341	5.82337292898494
TTLL1	-0.899385932132219	8.35850379097507	-5.97203305485606	0.000429956649486815	0.0229920791519927	0.418273210694692	8.72170241788036	8.78904140423413	8.67467949603772	8.43498916014461	8.45694352248172	7.79784097571791	7.63432956032906
ENST00000449914	-1.27717311763841	7.53046193982286	-5.96996418358718	0.000430899914960265	0.0229920791519927	0.416015779443148	7.53902651499645	7.82246213133439	8.07956048709559	8.28269089464373	7.75310269624187	6.73363152371674	6.50275933073124
P4HA1	-0.695730642509033	11.9560820662118	-5.96944917072415	0.000431135082823433	0.0229920791519927	0.415453733782625	12.1421633048029	12.2146586039629	12.0597220412412	12.2184091326316	12.1393581662905	11.4313306478141	11.4869325667395
CCNI2	0.971459268032907	6.97833945389181	5.96924269228033	0.00043122940607998	0.0229920791519927	0.415228388498574	6.8106737373862	6.868997759293	6.6077252541432	6.46753128534069	6.74897027896326	7.51260572168041	7.83187214043594
PGF	-0.756014542331204	8.9379638090186	-5.96262102109445	0.000434266486422431	0.0231073676764113	0.407998479070804	9.14375408517613	9.22349311523949	9.12493673287485	9.05782207069852	9.21983381586286	8.51182518109658	8.28408166218175
PMAIP1	-0.835828905209723	13.4533816482209	-5.96144070005123	0.000434810338141638	0.0231073676764113	0.406709089463891	13.597209216643	13.6728201246274	13.8797072058876	13.6924189557513	13.6187940313519	12.7265761718762	12.9861458314089
CDC25B	0.815295887577516	9.45398456787342	5.95937169855216	0.000435765487875201	0.0231204109096261	0.404448425888769	9.14455405741044	9.32687926722647	9.22317471532844	9.27153833109567	9.13906805748107	10.1900195773412	9.88265796923062
ZYX	-0.703711159264886	13.4304708934988	-5.94542502442761	0.000442265000155567	0.0233842534822868	0.389194033028674	13.6317420138568	13.6288297421192	13.7451571258973	13.5894755733685	13.5624516683449	12.9709112637855	12.8847288671194
AB209400	-0.869276438454245	11.2191443882025	-5.94298253727679	0.000443414292900299	0.0233842534822868	0.386519696578703	11.479212719869	11.5985476758383	11.3317086838197	11.6404603727451	11.2876159722465	10.644088755521	10.552376537378
HIST1H1D	1.1578230108457	13.3599201988062	5.94264066001899	0.000443575424688571	0.0233842534822868	0.386145299859463	12.5942622999099	13.2072844103166	13.1843206607935	13.1598292382939	12.9998715120806	14.2782685251676	14.0956047450816
MOCOS	-0.698311777212448	10.402812414718	-5.94256825094172	0.000443609560489095	0.0233842534822868	0.386066001089383	10.6050244261996	10.6623615783477	10.6131678423355	10.486411286526	10.6446851933418	9.93613106559872	9.8719055106766
UPP1	-0.798004873377868	13.0771465301407	-5.94016595691967	0.000444743727545861	0.0234061654479185	0.383434709449307	13.3329881284942	13.0948122256304	13.2978242386531	13.4375424797472	13.3625725401468	12.4913182865754	12.5229678117375
XLOC_l2_011969	1.05179743740859	7.25302679540394	5.93822003499995	0.000445664791447661	0.0234168095338556	0.381302694978261	6.78487698680666	7.13565222567903	7.18908674615285	6.79192204463504	6.86102820601956	8.17353254170846	7.83508881682597
MAP3K5	-0.909597593770261	8.70084705358637	-5.93249735344179	0.000448385795781578	0.0235218423014114	0.375029636584324	8.9789189880125	9.14090662844046	8.87696989131185	8.71441226560279	9.09245262852178	8.11038808405576	7.99188088915947
VPS37D	1.16881570855117	9.96618873759663	5.92220245263001	0.000453327307208911	0.0237067440497549	0.363732952021963	9.62231807914317	9.92212230128916	9.37840691667687	9.3868226796491	9.85153698472316	10.93006863866	10.6720455630349
SORD	0.731508738463736	10.2254647709618	5.92152109569598	0.000453656480924639	0.0237067440497549	0.36298476323169	10.0846877569844	9.96642109025472	10.0460012283692	10.0541814487628	9.93101984691815	10.8474969970403	10.6484450284028
FOXQ1	-0.971749042051318	7.02408769314534	-5.91979814864013	0.000454490045929979	0.0237067440497549	0.361092524832746	7.34064410774834	7.32526447392753	7.30516520291979	7.14454806827502	7.39302953007219	6.5815085920247	6.07845387704981
SLC35F3	-0.855918635189212	9.10124355331168	-5.91911433454386	0.000454821347303214	0.0237067440497549	0.360341404640931	9.19043076968371	9.44070401515314	9.24131691265209	9.49044065682775	9.36606631965488	8.36408734283762	8.61565885637259
CALHM3	-1.04215908404465	8.22642487358958	-5.91634567160419	0.00045616547868526	0.023738822362827	0.357299551375728	8.20772423683781	8.80110753749675	8.43184416235677	8.51523835614307	8.66500876660588	7.47554452650651	7.48850652918029
C10orf95	1.01351749643493	6.91574091139033	5.91283674229584	0.00045787532966727	0.0237898000232387	0.353442825519894	6.7735736903489	6.5088120069318	6.63728338962855	6.38879990875016	6.82235342352803	7.8088946566132	7.47046930393163
C1orf96	0.791446010015012	11.1009665956097	5.90743738067219	0.000460520263636431	0.0238209154906651	0.347504878970757	10.9959197590634	10.9498904753055	10.8631498331175	10.6932143143498	10.8720214390481	11.7434861265097	11.589084221874
TMEM190	-1.28786841272296	9.53742572733905	-5.90636354021866	0.000461048313460611	0.0238209154906651	0.346323429725103	9.58820247123734	10.368174062573	9.66746941108246	9.94817803988799	9.95491667009015	8.56055426405183	8.67448517245061
DTWD2	-0.846442517533821	10.4890219672233	-5.90313029757263	0.000462642286121056	0.0238209154906651	0.342765197099522	10.8657490773651	10.8068077248755	10.5392755836802	10.5939937021211	10.8484873445516	9.87890607230108	9.88993426566865
IL8	-1.47506965922986	5.39467212869055	-5.90305238419118	0.000462680772377561	0.0238209154906651	0.342679433914847	5.84029533745615	5.55601123198265	5.87528136526238	6.11109738608648	5.69791769299343	3.9115772996026	4.77052458745012
MRGPRF	-0.942262737907	11.0340353234509	-5.90206038238495	0.000463171094205561	0.0238209154906651	0.341587412139553	11.0276403738478	11.5226309371698	11.403847591817	11.3323650039329	11.2297823360685	10.4138730588356	10.3081079624848
FADS1	0.736189846858507	13.049554092608	5.9010691947245	0.000463661589286176	0.0238209154906651	0.340496146931123	12.7949831192229	12.9851208620124	12.8766167070625	12.7280455257257	12.8113044677902	13.5435434425235	13.607264523919
CTH	-0.828459152269316	12.7099657855703	-5.90082058741073	0.000463784704437533	0.0238209154906651	0.340222416505076	12.9590375740704	13.0810982877525	12.8247857401227	12.9357697218653	12.9326506787108	11.9588128836528	12.2776056128173
YPEL5	-0.732111810318306	11.026501696752	-5.8988588590166	0.000464757463102147	0.0238209154906651	0.338062136706696	11.2706107143358	11.3445594616284	11.1491046496046	11.1476381772871	11.2664694956447	10.4371381007103	10.5699912780533
ITGAV	-0.774214689416601	12.0580408218666	-5.89825939520561	0.000465055169354544	0.0238209154906651	0.337401890550173	12.2732332251468	12.4338614639438	12.2701723611303	12.1006282088774	12.3183298351157	11.5146805215528	11.4953801372995
FAM71E1	-0.821725567796912	12.0911062055761	-5.89516430941291	0.000466595622517135	0.0238590568568001	0.333992167098584	12.3723231165834	12.4085076633667	12.2823613788208	12.1487174172974	12.4175151200935	11.6277113352886	11.3806074075823
lincRNA:chr2:70273349-70283010_R	-0.932502963039763	7.96613010980693	-5.89382376110131	0.000467264581595557	0.0238590568568001	0.332514919636887	8.30296075603555	7.97424503854431	8.40219324598703	8.16911924397065	8.31427935455392	7.17756100443123	7.42255212512582
RDH10	0.911375877450416	7.59445850601117	5.88465609159078	0.000471868034117467	0.0240362645526322	0.322405545648597	7.43333876996084	7.37385867127181	7.44642534334602	7.03357931575199	7.3831248905103	8.32668988785551	8.16419266338171
FEZ2	-0.699564006511223	9.3797787869826	-5.88397756907008	0.000472210741126703	0.0240362645526322	0.321656849671776	9.66214843205598	9.46193185856531	9.58289450742964	9.60615796806299	9.58513832095795	8.91955490515862	8.84062551664768
TMEM27	-0.978154020068506	9.39146982166344	-5.87863253539573	0.00047492007331798	0.0241364605748515	0.31575673447489	9.5669491534147	9.98314745080763	9.44028874382301	9.63838241282712	9.72594423325689	8.64804903504244	8.73752772247228
STRC	-0.917828487746497	6.51118292606558	-5.86967167931975	0.000479500980875056	0.0242891035862688	0.305856158696297	7.03732966763386	6.59639771819843	6.83329415233738	6.79893761638459	6.60113902969719	5.8509674627546	5.86021483545298
LOC100133920	-1.38985303189033	6.68481595017774	-5.86943881176893	0.000479620677219832	0.0242891035862688	0.305598717810134	7.18470621994735	7.31527814849737	6.87584694409549	6.88449650944571	7.14925626017469	5.29054215831369	6.09358541076988
