logFC	AveExpr	t	P.Value	adj.P.Val	B	PP1_Het_82_d10_1	PP1_Het_82_d10_2	PP1_WT_d10_1	PP1_WT_d10_2
SAMD5	1.85394336514052	7.67878335913605	7.16297806769248	0.000708245000461587	0.0326694879118926	0.0782846944978477	6.39802442141398	7.10559893171761	8.59075711120535	8.62075297220729
PPAT	-1.06022087373454	10.4419138978163	-7.16296749400888	0.000708249990402496	0.0326694879118926	0.0782769547155171	10.93209313037	11.0119555389973	9.99521705100925	9.8283898708889
FLJ46875	1.00162581840785	7.02369462266626	7.16234830428181	0.000708542271049742	0.0326694879118926	0.0778236981854565	6.48836950549385	6.55739392143083	7.48890815257579	7.56010691116458
CGNL1	-1.07704945112456	10.2924672935729	-7.15938118720234	0.000709944832094829	0.0326694879118926	0.0756512126054245	10.8362835070334	10.825700531237	9.65196285730006	9.85592227872123
C14orf91	1.37092972169114	6.65314978034682	7.15809884564581	0.000710552007902168	0.0326694879118926	0.0747120372800332	5.84694316549433	6.08842667350817	7.5182238783843	7.15900540400049
MNS1	1.18545623998664	8.43828052657635	7.15519357401309	0.000711929886503907	0.0326694879118926	0.0725836595675595	7.99369102813373	7.69741378503234	9.06211818823093	8.99989910490843
PVT1	-1.03393999718849	7.16397712848218	-7.15501279228135	0.000712015729423942	0.0326694879118926	0.0724511936347616	7.70838200914916	7.6535122450037	6.57531516098803	6.71869909878784
KCNK12	-1.23473164893297	10.6570789227552	-7.1515133739919	0.000713679805383443	0.0326997848382228	0.0698864136105728	11.1366197845864	11.4122697098569	9.93954497481211	10.1398812217652
TRIM47	-1.21046165377719	8.23286207272282	-7.14654761519527	0.000716049029994121	0.0327585106285961	0.0662449117785533	8.7615153124016	8.91467048682123	7.76997298101365	7.4852895106548
CDH7	1.23442959172086	9.34444803476705	7.144616991607	0.000716972651815362	0.0327585106285961	0.0648285030375559	8.60238039583129	8.85208608198195	10.07807799645	9.84524766480497
lincRNA:chr6:72071404-72129627_R	1.17580490543706	7.4001966180549	7.13986416264011	0.000719252413021917	0.0328166468613655	0.0613400470025089	6.66420469164712	6.96038363902561	7.99948112515353	7.97671701639332
EMX2OS	-1.98581848570089	6.58171368132767	-7.13296677354572	0.00072257603071585	0.0329221809127696	0.0562736734499483	7.60113336971196	7.54811247864427	5.97860623713718	5.19900263981727
ENST00000367356	1.27409126708465	5.96644984987985	7.12435802899152	0.000726749677103346	0.0330660952946867	0.0499438212156376	5.33299230828021	5.32581612439483	6.78963724737442	6.41735371946992
ITGA2	-1.06969114546252	4.66767094651643	-7.10493837401097	0.000736269211995667	0.0333472381054916	0.035638636030864	5.29617640459437	5.108856633901	4.09102777813435	4.17462296943598
RRS1	-1.13841756349132	11.1805779207174	-7.10405307232324	0.000736706672448846	0.0333472381054916	0.0349856232811439	11.6403558660113	11.8592175389148	10.6910688487017	10.5316694292418
lincRNA:chr8:129108828-129113500_R	-1.04721721671186	5.72234622807551	-7.0994883692079	0.000738967120590126	0.0333472381054916	0.0316174202649906	6.31857343845789	6.17333623440498	5.2524930349964	5.14498220444276
KCNK17	1.94026776144158	6.55589527542727	7.09864689823551	0.000739384708494906	0.0333472381054916	0.0309962953157346	5.20937787705616	5.9621449123568	7.46493297713683	7.58712533515929
TMEM52	-1.22772492538963	8.50263136635898	-7.09775360859371	0.000739828315708071	0.0333472381054916	0.0303368457398356	9.07380751533571	9.15918014277188	8.0545831883422	7.72295461898612
OR5I1	-1.0110528851838	5.25314052906857	-7.09604694332525	0.000740676715691464	0.0333472381054916	0.0290767261053242	5.80820340113846	5.70913054218248	4.70365138413838	4.79157678881495
SDSL	1.03366571671995	13.3201197471945	7.09548108526174	0.000740958261871026	0.0333472381054916	0.0286588613556535	12.7276855390933	12.8788882385757	13.8044009661322	13.8695042449767
ENST00000450445	-1.08146327181329	6.50598825260002	-7.09321040118226	0.000742089321758752	0.0333472381054916	0.0269817348078449	7.15553112488084	6.93790865213249	5.97860623713718	5.95190699624956
RGS17	-1.10424561710725	6.10885767718941	-7.09124378070217	0.000743070564846049	0.0333472381054916	0.0255287853011232	6.54025119171351	6.78170977977255	5.56324797431152	5.55022176296005
CYP51A1	-1.06092745837378	12.2221537098814	-7.09105414141055	0.000743165265819041	0.0333472381054916	0.0253886589580556	12.8387308512115	12.6665040269251	11.6429913112742	11.7403886501149
ID4	-1.12282980162123	10.9891839841951	-7.0875114594291	0.00074493700257054	0.0333807602926279	0.0227702944800265	11.6790737042723	11.4221240657391	10.4100542274607	10.4454839393083
OR51E1	1.17814360141097	5.38840511098943	7.08455280215828	0.000746420470225831	0.0334012907397622	0.0205826433553469	4.6467718558924	4.9518947646755	5.96439555945676	5.99055826393308
KLHL1	1.07679929333275	5.08850893662742	7.07873716556362	0.000749346565334395	0.0334566611813396	0.0162800426090932	4.63780987815109	4.462408701771	5.56324797431152	5.69056919227607
SNCA	-1.17587646783692	9.59210137278749	-7.07801305208883	0.000749711841556248	0.0334566611813396	0.0157440891827152	10.271540114929	10.0885390984829	8.88197397473609	9.12635230300195
lincRNA:chr4:5529699-5536524_R	0.986530944010803	7.69901998457153	7.0634462407314	0.00075710469021987	0.0337340792826105	0.00495160149492246	7.24188016266898	7.16962886246328	8.16028968015863	8.22428123299524
ENST00000420598	-1.01714087760508	6.37851874376736	-7.0616946917032	0.00075799938714034	0.0337340792826105	0.00365249319190397	6.9080376165453	6.86614074859451	5.94138088660438	5.79851572332526
CD9	-1.06350013573061	7.65836042720246	-7.05560397268481	0.000761120241910806	0.0338112765351459	-0.000867270280386023	8.0951868861668	8.28503410396874	7.0860446608115	7.16717605786282
SEPT12	0.971153013024928	8.49341259823221	7.05426223234406	0.000761809773054519	0.0338112765351459	-0.00186342778038462	7.98282502873645	8.03284715470304	8.99533030410617	8.96264790538318
VWA3A	1.00187877389243	5.2129696965387	7.0483396855447	0.000764862210461572	0.0338769310391732	-0.00626264785488218	4.7496068164287	4.67445380275627	5.76611864036464	5.66169952660519
ANK2	-1.17312890921125	6.4543085646002	-7.04684610678655	0.00076563425988948	0.0338769310391732	-0.00737260784765326	6.90199456358749	7.17975147482416	5.93341445858331	5.80207376140585
HAND2	-1.2354625861614	5.10573341220204	-7.04354295005368	0.000767344960096766	0.0338769310391732	-0.00982813953291561	5.58223170048152	5.86469771008396	4.3804677666779	4.59553647156478
MAP2	1.1123479867697	9.69673050783303	7.04057293178958	0.00076888696781562	0.0338769310391732	-0.0120369318679998	9.05129970970126	9.2298133191951	10.3450894933174	10.1607195091184
TSPAN2	1.22810428930518	8.32674931801155	7.03989933141899	0.00076923720212747	0.0338769310391732	-0.0125380063639833	7.53766837708436	7.88772596963355	8.93765466433591	8.94394826099236
HMCN1	1.04343330595791	9.65581910213445	7.0393394148711	0.000769528470055197	0.0338769310391732	-0.0129545481437416	9.07236706780235	9.19583783050865	10.107493687252	10.2475778229748
NTF4	-1.10818885735277	6.86287249624895	-7.03711581868905	0.000770686463306004	0.0338821226924692	-0.0146090635426441	7.39222076851246	7.4417130813382	6.18454961805442	6.43300651709071
NTHL1	-1.06626647326866	10.3618848968068	-7.03402222185201	0.000772300942023532	0.0338822209333029	-0.0169117284071305	10.7984750657238	10.9915612011583	9.78396317441873	9.87354014592614
A_33_P3233085	1.00590198924331	8.20565746038118	7.03312709698664	0.00077276882934107	0.0338822209333029	-0.0175781741032903	7.76922920173706	7.636183729782	8.72764973485196	8.68956717515372
SPON1	1.23210958798343	11.2069817872457	7.0190013065818	0.000780196791886075	0.0341619232382697	-0.0281056415436964	10.4237919571767	10.7580620293313	11.8838609373185	11.7622122251563
LOC157860	-1.21748652865181	5.44944319997705	-7.01166596349489	0.000784087148207635	0.0341965966578832	-0.0335801617988496	6.22439620373257	5.89197672487335	4.79287848690569	4.88852138439659
CNR1	1.29308537381417	12.7287576336381	7.01045274612753	0.000784732783874459	0.0341965966578832	-0.0344861220139148	11.8828141394513	12.2816157540107	13.3890045253228	13.3615961157675
ENST00000474954	-1.09924168487141	5.43802304867805	-7.00906608072598	0.000785471488865244	0.0341965966578832	-0.035521780765186	5.90768252493938	6.06760525728812	4.79287848690569	4.983925925579
SLC16A1	-1.14308538401782	10.4870737518909	-7.00764844899208	0.000786227535745218	0.0341965966578832	-0.0365807632591917	11.1950039409388	10.9222289468609	9.96169873827	9.86936338149404
CDCP1	1.32429372728695	10.0739278571351	7.00681072584946	0.000786674709877386	0.0341965966578832	-0.037206642427841	9.20131285124983	9.62224913573339	10.7435185155329	10.7286309260242
LOC100653080	1.35229986558811	5.89946341589618	7.00466772844796	0.00078781999738858	0.0341965966578832	-0.0388080322068918	5.01549063190057	5.43113633430369	6.64757275037873	6.50365394700175
IFITM4P	-1.13597102971143	12.0794184577802	-7.00301762360773	0.00078870320338341	0.0341965966578832	-0.0400414086781495	12.5085086135129	12.7862993317588	11.5374224820428	11.4854434038061
ENST00000369482	1.05165592817835	4.08462269108874	6.99947723950635	0.000790602099015206	0.0341965966578832	-0.0426885875655261	3.4800310837729	3.63755837022622	4.67428802174543	4.54661328861039
UPP1	-0.962523021582712	8.89570265616468	-6.9961501229321	0.000792391509845807	0.0341965966578832	-0.0451774323495044	9.35055514202073	9.40337319189133	8.42588395110311	8.40299833964353
VTN	2.3208357795526	10.9520794039586	6.99599649449732	0.000792474250225844	0.0341965966578832	-0.0452923802917651	9.33183920065782	10.2514838277067	11.9526377963283	12.2723567911415
LOC400236	-1.10056752635168	8.00765802502055	-6.99588269586134	0.000792535545836074	0.0341965966578832	-0.0453775282660391	8.47010647519809	8.64577710119469	7.54791975487169	7.36682876881773
NLE1	-0.960293085343084	9.59272408624502	-6.9911730997789	0.000795077182581854	0.0342608854192712	-0.0489025293593039	10.0591200761761	10.086621181657	9.09062748745932	9.13452759968764
lincRNA:chr15:72628696-72635119_R	1.13826093271702	8.66020703708455	6.98894944890161	0.00079628055491913	0.0342674129955092	-0.0505676321418314	7.9726305941323	8.20952254731979	9.30989226403374	9.14878274285238
SIX1	-1.14613608248561	6.10822635988401	-6.97788475015655	0.000802300370696164	0.0344685017184437	-0.0588603202482547	6.69244183125855	6.67014697099507	5.68202567216602	5.38829096511639
NUP37	-0.981877348735567	10.9657977227886	-6.97647821934566	0.000803069429483955	0.0344685017184437	-0.0599153455114445	11.4072852636981	11.5061875306148	10.5006257522877	10.449092344554
A_33_P3380076	-1.01042439654751	4.75239059648479	-6.97265822878075	0.00080516249059609	0.0345128663896695	-0.0627816738911813	5.22719982725351	5.28800576226359	4.31979466083132	4.17456213559075
APOBEC3H	-1.21918209695228	4.87647865081492	-6.96749762042697	0.000808000301887384	0.0345889958404537	-0.0666562341399972	5.45059899937308	5.52154039920904	4.43971353375481	4.09406167092275
JPH1	1.0184845173847	10.8425166592936	6.96524689663706	0.000809241653696485	0.034596673690906	-0.0683468952317865	10.278509504745	10.3880392964574	11.4164718789416	11.2870459570302
ENST00000506335	-1.39054255881029	5.11523654487054	-6.95984127420865	0.000812232212221208	0.0346790154358195	-0.0724094572796918	5.59791680840184	6.02309884014954	4.31979466083132	4.52013587009947
QPCT	1.16302499285597	8.37636370674918	6.94649935791921	0.000819669160765268	0.0349035587538255	-0.0824489392918517	7.69973306816023	7.88996935248217	8.83388125287492	9.08187115347941
PLSCR4	1.13948982494505	7.68022409787965	6.94617006273624	0.000819853723877653	0.0349035587538255	-0.0826969505664366	7.06327852252747	7.15767984828678	8.1110792890081	8.38885873169625
lincRNA:chrX:135943809-135955432_F	1.06037382924621	10.9536393420138	6.94211888919169	0.00082212832523337	0.0349035587538255	-0.085749009159942	10.3376168229569	10.5092880318246	11.553627107534	11.4140254057399
LOC100126448	-2.88225556322778	5.9977956503268	-6.94137599448545	0.000822546240871055	0.0349035587538255	-0.0863088662103451	6.83330687326326	8.04453999061811	4.73514003783512	4.37819569959069
HEY2	1.44271713545836	8.83881239976698	6.9408391036659	0.000822848424438654	0.0349035587538255	-0.0867135098098766	8.07852987885601	8.1563777852196	9.31070374408148	9.80963819091086
CGA	1.07898760102774	10.1350361331966	6.93485818600038	0.000826223564058657	0.0350011509055122	-0.0912231513668518	9.60203468479299	9.58904998057239	10.5542367162423	10.7948231511785
ITGB2	-1.8630379545729	5.6743752340839	-6.917362924309	0.000836190290917039	0.0353773650742914	-0.104435205517315	6.97795584971645	6.23383257302426	4.70625443810494	4.77945807548997
TP53TG1	-0.974783809333013	10.8702765584103	-6.91408110583007	0.000838075588995045	0.035411139380923	-0.106916981624328	11.4148933464669	11.3004435796867	10.3864822183907	10.3792870890968
lincRNA:chr5:146852660-146889494_R	-1.02688826269994	6.33322330574044	-6.91145211430857	0.00083958946455269	0.0354291528325557	-0.10890585663472	6.81758510371965	6.87574977046118	5.72955849667381	5.90999985210714
lincRNA:chr7:19958603-20007860_F	1.23877147853259	4.70922315453477	6.90855671806115	0.000841260467493768	0.0354537415906138	-0.1110970740536	3.91604341566614	4.26363141487082	5.39858789661071	5.25862989099142
FBP1	-1.1999141883236	8.70315269063903	-6.89262709010686	0.000850524066350077	0.0357711616032426	-0.1231675874403	9.21382095013998	9.39239861946168	8.25267815326727	7.95371303968718
PRDM16	1.7464678234607	8.82135848690749	6.89183393859651	0.000850988434862418	0.0357711616032426	-0.123769257409315	7.60441546705492	8.29183368329935	9.68623413183697	9.70295066543871
MAPT	1.49881176322091	7.83725165093453	6.877001175526	0.000859727753697222	0.0360919472064361	-0.135032802389261	6.81729706050337	7.35839447814479	8.54562861077654	8.62768645431344
ATP5G1	-1.19406421028965	11.6342221677443	-6.87482974754155	0.000861015970681468	0.0360957722915852	-0.13668358205484	12.2885908415687	12.1739177042096	10.873882733139	11.20049739206
TRIM22	-2.58016799146006	5.52719047953127	-6.87260252574353	0.000862339645340908	0.0360957722915852	-0.138377272863539	6.2591214433401	7.3754275071825	4.31148206362347	4.16273090397901
LEF1	-1.00010722859792	8.59133420791646	-6.87125290476781	0.000863142911107373	0.0360957722915852	-0.139403836200088	9.02829824977167	9.15447739465919	8.03935006197345	8.14321112526155
NOTCH1	1.16420161387627	7.78498170146291	6.86823141349737	0.000864944429025839	0.0361247367491984	-0.141702743673591	7.04516467272689	7.36059711632267	8.33015734781717	8.40400766898492
LOC100287326	-2.1538527033663	6.10205392857428	-6.86167051848366	0.000868871500724975	0.0362148767618619	-0.146697795452569	6.88906820773671	7.46889235277814	4.67428802174543	5.37596713203681
lincRNA:chr8:129015583-129108805_F	-1.04315791060573	6.17417672255854	-6.86048385675917	0.000869584021633706	0.0362148767618619	-0.147601710523428	6.79987016580369	6.59164118991913	5.62338242375817	5.68181311075318
ROR1	1.02626560435017	11.1764414161949	6.85845225324665	0.000870805475505416	0.0362148767618619	-0.149149573918924	10.578545524935	10.7480717031046	11.6384078102429	11.740740626497
PCDH1	-1.0081128641963	8.20691650592237	-6.85721662125598	0.000871549356334216	0.0362148767618619	-0.150091197273691	8.7188820927382	8.70306378330284	7.79075580631095	7.61496434133749
A_33_P3389668	0.993352373473386	5.80403392630778	6.84475945169504	0.000879090747678278	0.0363701666025111	-0.159592939809649	5.36222244414578	5.2524930349964	6.24284911589479	6.35857111019416
SCG2	1.38542076657145	5.93423725476093	6.84366163738405	0.000879759018122638	0.0363701666025111	-0.160431056712561	5.00654383844067	5.47650990450973	6.67955682085202	6.57433845524129
WARS	-1.05543244749395	11.5849234156246	-6.83969890181382	0.000882176218609797	0.0363701666025111	-0.16345739281285	12.0902153445899	12.1350639341533	10.9432671553238	11.1711472284315
PPM1J	-1.16826761072101	7.44821432668126	-6.83623894682483	0.000884293115848272	0.0363701666025111	-0.166101062599855	7.95482412107108	8.10987214301246	6.71761397743436	7.01054706520715
lincRNA:chr12:9277383-9292308_F	1.05389573762058	8.57713175903697	6.83451086897241	0.000885352637212391	0.0363701666025111	-0.167421902392744	7.93513819639961	8.16522958405375	9.11686816075239	9.09129109494214
lincRNA:chrX:121361869-121383219_F	-1.45315415112651	4.26622306577017	-6.83434751705214	0.000885452868908421	0.0363701666025111	-0.167546774605031	4.73310724767045	5.2524930349964	3.57840717948126	3.50088480093257
PRO0628	1.07724601217618	9.93466962484113	6.83421598649264	0.000885533584911789	0.0363701666025111	-0.167647323374745	9.29742173693695	9.49467150056914	10.5535349296057	10.3930503322527
TEKT2	1.67942101901582	12.3418420243288	6.83413975525936	0.000885580369484721	0.0363701666025111	-0.16770559928296	11.2247225065421	11.7795405230997	13.0045609405289	13.3585441271445
ATP6V1G3	-1.11809139405334	4.38703989986701	-6.83374213334584	0.000885824444787287	0.0363701666025111	-0.168009575863981	5.09150708642756	4.80066410735979	3.82989893803518	3.82608946764549
CLDN10	-1.16171826738376	7.24864439328022	-6.83039843565336	0.000887880062762984	0.0363701666025111	-0.170566424864061	7.6951450195602	7.96386203438401	6.76101614121958	6.57455437795711
lincRNA:chr6:132228532-132259157_F	-1.02379590157256	7.08705880492619	-6.82914156781799	0.000888654201463835	0.0363701666025111	-0.171527817554586	7.51240819552533	7.68550531589961	6.62545964738152	6.52486206089829
SCHIP1	-1.38369751019593	10.7157697464698	-6.82909351502031	0.000888683814212445	0.0363701666025111	-0.171564576889572	11.6453383358417	11.1698986672937	9.98314745080763	10.064694531936
MVD	-1.10355095359473	10.3407018804131	-6.80794879139614	0.000901827603928558	0.0368282560867315	-0.187762700456844	10.753592975622	11.0313617387989	9.81306137435955	9.76479143287188
ST8SIA3	1.27546668682408	10.107087443269	6.80633049692045	0.00090284293020939	0.0368282560867315	-0.189004293937352	9.27139403007881	9.66731416963514	10.8047928666337	10.6848487067284
MOB3C	1.0570204408989	7.72619310069517	6.8056528954575	0.000903268459750698	0.0368282560867315	-0.189524245316216	7.21948747046133	7.17587829003012	8.13715994342135	8.3722466988679
HIST1H3D	-1.0115469838632	14.9040279006548	-6.79577769781864	0.000909496845255527	0.0370358484098616	-0.197107228325677	15.4847134183376	15.3348893668351	14.4581130998137	14.3383957176327
MAGEB3	-1.56304156817119	4.35623414395154	-6.79374972262711	0.000910782146906664	0.0370418851432939	-0.198665710963414	5.292153909869	4.98335594620527	3.82989893803518	3.31952778169671
CXCL3	1.39081289487931	4.97626911935757	6.79012301987	0.00091308602405367	0.0370892810543596	-0.20145385542432	4.36437504915357	4.19735029468226	5.90304854510316	5.4403025884913
RIMS2	1.43116215625005	9.46554692134794	6.78488928258937	0.000916422857944035	0.0371784650600782	-0.20547984106268	8.49632626008282	9.003605426363	10.1286583659425	10.2335976330034
LOC157627	-0.958962375715928	5.65302263665152	-6.78061323797041	0.000919159740960638	0.0371882340875691	-0.208771224025153	6.17658097551081	6.08842667350817	5.21438496668123	5.13269793090588
TERT	-1.10501727459204	9.00720483388906	-6.77837119525455	0.000920598597830644	0.0371882340875691	-0.210497734444931	9.61285822771095	9.5065687146592	8.58820754130603	8.32118485188005
CRYM	1.53748497539119	14.7326442405689	6.77750460100853	0.000921155453685834	0.0371882340875691	-0.211165203809158	13.6831873562566	14.2446161494899	15.4217264486254	15.5810470079036
ABCC6P1	1.27757261563393	7.12946377731239	6.77639141724589	0.000921871343712148	0.0371882340875691	-0.21202271512333	6.31857343845789	6.66278150053296	7.64877420062516	7.88772596963355
GIF	1.23894924143353	8.66429863408863	6.77405615050109	0.000923375281999683	0.0371882340875691	-0.213822040005958	8.08346338013667	8.00618464660706	9.09148392863811	9.47606258097268
A_33_P3339696	0.950441148799378	7.17600513756228	6.77258957503808	0.000924321246786984	0.0371882340875691	-0.214952324749152	6.64883131161011	6.75273781471508	7.64048315617018	7.66196826775375
FAM81B	1.32955884006085	8.25926694137339	6.77071907125693	0.000925529404413542	0.0371882340875691	-0.216394237297651	7.40265349557544	7.78632154711049	8.80193608294289	9.04615663986473
C11orf96	-1.06966090715667	6.21651920379983	-6.76454516917081	0.000929530313300187	0.0371882340875691	-0.221156064806214	6.63655856616182	6.86614074859451	5.62338242375817	5.73999507668482
GREM2	0.972208430177694	8.56999984138176	6.76397205345614	0.000929902742297267	0.0371882340875691	-0.221598298843611	8.11953356893932	8.04825768364651	9.11970748107999	8.99250063186122
PRDM13	-1.42050814050875	6.92533166617003	-6.7633413316671	0.000930312808202349	0.0371882340875691	-0.222085022717143	7.88796012409538	7.38321134875344	6.26414721036061	6.1660079814707
NXF5	1.50416955280397	9.98492627580416	6.76305881659472	0.000930496555217861	0.0371882340875691	-0.222303051064189	8.95018333227782	9.51549966652653	10.7281151784829	10.7459069259293
LOC642781	-1.12550839833343	5.03024032618031	-6.75879803681414	0.000933272931358346	0.0371882340875691	-0.225592267172993	5.635767287734	5.55022176296005	4.31979466083132	4.61517759319587
CCDC96	1.19999871066901	11.388186519962	6.75542773268063	0.000935475957737558	0.0371882340875691	-0.228195386718405	10.6239230372552	10.9524512919997	11.9071354176366	12.0692363329564
SNORA28	-1.37302421822539	12.186347540106	-6.75475532017874	0.000935916216240389	0.0371882340875691	-0.228714878001577	13.115322372091	12.6303969263464	11.4915564840361	11.5081143779505
CD3EAP	-0.959722602549929	9.55381218934287	-6.75276698283821	0.000937219494226237	0.0371882340875691	-0.2302512977346	10.0249142623348	10.0424327189008	9.01034599786836	9.13755577826747
SP110	1.15348793577751	6.28723836299961	6.75259380902629	0.000937333103833348	0.0371882340875691	-0.230385131235984	5.54497658499621	5.8760122052255	6.86236095996876	6.86560370180797
LOC100507127	-3.49070609677646	5.4057354689794	-6.75093581428723	0.000938421640326349	0.0371882340875691	-0.231666632363986	6.34975350976734	7.95242352496792	3.71100116475084	3.6097636764315
lincRNA:chr22:27066108-27066654_R	-1.02606208010186	6.92239868915297	-6.75041260853529	0.000938765452961084	0.0371882340875691	-0.232071088799259	7.32752599427765	7.54333346413015	6.41223474543002	6.40650055277407
TOX	1.16548955772438	7.88635470391238	6.74941460176382	0.000939421680578753	0.0371882340875691	-0.232842661662055	7.15553112488084	7.45168872521953	8.55351581071315	8.38468315483598
KIAA0895L	1.06407532102442	13.9119251361335	6.74930370478837	0.000939494632841248	0.0371882340875691	-0.232928404013703	13.275075335095	13.4846996161476	14.3718103597581	14.5161152335334
TXNDC3	1.10845287987079	8.25220563307702	6.74628843355982	0.000941480746098197	0.0372216241087876	-0.235260212894943	7.75977465650124	7.636183729782	8.67256392758829	8.94030021843654
GCGR	1.40211703810547	10.1483063598468	6.74381418787944	0.00094311417885809	0.0372410067935273	-0.237174332106011	9.20692394314493	9.6875717384433	10.9271456774733	10.7715840803258
CRH	2.79349199665573	7.64272839851511	6.73535199521256	0.000948725915947075	0.0373834988169601	-0.243725626593895	5.63098514926983	6.86097965110466	9.17866789345756	8.90028090022839
DAB2	-0.918892175693741	11.2120924908586	-6.73303911608914	0.000950266529975491	0.0373834988169601	-0.245517513270898	11.6755217184553	11.6675554389557	10.7473107666609	10.7579820393626
BEAN1	-1.28924382074303	6.33966300091113	-6.73204844132718	0.000950927319473317	0.0373834988169601	-0.246285201378057	7.07395884675335	6.89461097581194	5.4981054562059	5.89197672487335
LIN28B	-1.22811038583751	13.5427191104869	-6.73147073324347	0.000951312905401354	0.0373834988169601	-0.246732922713091	14.3154557552634	13.998092851548	12.8152648696984	13.042062965438
lincRNA:chr2:67601596-67621796_R	1.13470271171578	8.85307026478673	6.72702230940408	0.000954288124218771	0.0374552340032228	-0.250181593698891	8.13035404941568	8.441083768442	9.45749978765649	9.38334345363273
C11orf41	1.40017701866604	7.18870996448343	6.72432295234146	0.000956098850998923	0.0374811459313982	-0.252275291286467	6.23542468261609	6.74181822768472	7.89476808250944	7.88282886512346
lincRNA:chr2:216484829-216487449_F	1.62616874018997	8.50632294569981	6.71592904361859	0.000961755319269119	0.0376054176488342	-0.258790687204325	7.37206358216223	8.01441356904742	9.29550021336917	9.34331441822043
SP9	-0.988245139141034	6.00848476438741	-6.71393245784577	0.000963106554763396	0.0376054176488342	-0.260341527456754	6.46052692716724	6.54468774074862	5.43591846641161	5.59280592322219
FAM123C	1.13884698801923	8.36519890197382	6.71176254574446	0.000964577622095822	0.0376054176488342	-0.262027469263849	7.6446346343795	7.94691618154891	8.99418141904218	8.87506337292469
ABCA6	1.91289595045054	7.19269490828504	6.7103353915862	0.000965546583764986	0.0376054176488342	-0.263136583032542	5.83593529995773	6.63655856616182	8.19534978587061	8.10293598115001
PROX1	1.89640299582045	9.12213628532754	6.70948515739644	0.000966124390907915	0.0376054176488342	-0.263797444016889	7.7807010579219	8.56716851691272	10.005622662461	10.1350529040146
C20orf202	0.92035053961269	5.164764872537	6.70938129559424	0.000966195001751979	0.0376054176488342	-0.263878177779886	4.68764551996577	4.72153368549554	5.60904408887716	5.64083619580953
ACSL1	1.02951082650615	11.7727887605155	6.70747708773908	0.000967490659636447	0.0376109107625018	-0.265358554320279	11.203026119428	11.3130405750969	12.1885337398875	12.3865546076498
PTPRN2	0.94989824017999	6.00993199533146	6.70281734217548	0.000970669851849951	0.0376609472317934	-0.268982747147618	5.55867262890229	5.51129312158064	6.4277672655855	6.54199496525741
SNHG5	-0.919024849004456	14.3352358927768	-6.70220182364305	0.000971090716783726	0.0376609472317934	-0.269461646156131	14.8171499783024	14.7723466562557	13.8743827678863	13.8770641686629
SEMA3D	-1.19630762992437	10.2676882896589	-6.69842375115603	0.000973678699161488	0.0376609472317934	-0.272402010468123	11.0263041475888	10.7053800616534	9.76275855948407	9.57631038990933
CCDC169	-1.06569079646627	8.53410448514593	-6.69778033363672	0.000974120247399767	0.0376609472317934	-0.272902912284922	8.97925138821724	9.1546483785409	7.90279983719694	8.09971833662865
GPBAR1	1.26381496905345	9.35119750188309	6.69714267109908	0.00097455807828842	0.0376609472317934	-0.273399376523825	8.50995210720437	8.92862792750835	9.96746274359796	9.99874722922167
IGFBP3	-1.00515529547985	11.0939522508618	-6.69445803236703	0.000976403937473508	0.0376863988593574	-0.27549001901164	11.6339869391275	11.5590728580759	10.497578443736	10.6851707625078
BTG1	1.08527034227743	11.7695608787139	6.69257783607709	0.000977699136455326	0.0376863988593574	-0.276954656667988	11.0999210840848	11.3539303310656	12.2506003995818	12.3737917001234
ZFR2	1.26188109390068	8.40800351231499	6.6911454405345	0.000978687215981102	0.0376863988593574	-0.278070714120591	7.58577337140432	7.96835255932499	9.12472345821489	8.95316466031577
LOC400464	0.916290721512905	9.27681496914284	6.68507687069889	0.000982886401032824	0.0378034123806922	-0.282801450015662	8.82911364481266	8.80822557196013	9.71615787205243	9.75376278774616
B2M	1.11059224336142	11.6432894536844	6.68031919364957	0.000986193306895369	0.0378824186042049	-0.286512981025372	10.9617237080485	11.2142629559589	12.112215765516	12.2849553852142
SNHG4	-1.30108090042369	5.22515534529551	-6.67877953040232	0.000987266273597016	0.0378824186042049	-0.287714602271747	5.92559465868111	5.82579693233358	4.79287848690569	4.35635130326163
DLL1	1.23203975131798	12.7530806838785	6.67320266495598	0.000991164194370604	0.0379497244545623	-0.292069116397776	11.9413098765982	12.3328117398408	13.4114846211155	13.3267164979594
FAM19A2	1.12938958738657	7.67902569097867	6.67279158096995	0.000991452233847878	0.0379497244545623	-0.292390227150372	6.96954992971541	7.25911186485535	8.31481747523284	8.17262349411106
TTTY15	-0.960252616866601	3.74708931594955	-6.67127585703662	0.000992515125250547	0.0379497244545623	-0.293574360577605	4.15647343345358	4.29795781531211	3.28850029139766	3.24542572363483
SLC1A5	-1.32559500340119	8.12721076243504	-6.66326292385	0.000998156426375771	0.0380904464571675	-0.29983833913138	8.56152692551334	9.01848960275793	7.51070028312182	7.41812623834708
FGD3	1.01630674013564	10.5423260017272	6.66272855265322	0.000998533974105075	0.0380904464571675	-0.300256315129052	9.96873222333972	10.0996130399791	10.9622058941397	11.1387528494505
lincRNA:chr11:72446627-72462602_R	0.9646881598777	7.30724942930657	6.65268800864536	0.00100565916244636	0.0381859736119513	-0.308115445096989	6.88906820773671	6.76074249099874	7.7432048886982	7.83598212979265
