logFC	AveExpr	t	P.Value	adj.P.Val	B	PP1_Hom_96_d10_1	PP1_Hom_96_d10_2	PP1_Hom_120_d10_1	PP1_Hom_120_d10_2	PP1_WT_d10_1	PP1_WT_d10_2
NOS2	-5.30912101671456	9.11504141417931	-5.79001109116598	0.000286943907925793	0.0234935892443644	0.768939906864016	9.599197731893	9.2030959359402	12.3855523518334	12.3511476593367	5.44900304657732	5.70225175949522
ZFPM2	2.35267179054558	9.46399037692809	5.78409984821955	0.000289040945056954	0.0234935892443644	0.761671003423643	8.4895155289916	9.51077751841714	8.49565679056784	8.22311594900832	10.9149032429	11.1499732316837
FAM3B	1.86579585888872	10.5550064410072	5.77374215133324	0.000292755701518584	0.0234935892443644	0.748921606267191	9.66622538065734	10.3372942293266	9.73434803802799	9.99443030416535	11.7568395580551	11.8409011358109
FAM149A	2.65068685570127	10.0830784709719	5.77211059351971	0.000293345575930814	0.0234935892443644	0.746911817747875	9.32825591498758	10.105079371902	8.95609314256503	8.40863631349803	11.7858504786714	11.9145556042074
SPATA17	1.9478902002833	8.37405726618481	5.76995648563693	0.000294126355015607	0.0234935892443644	0.744257720524724	7.31126881611793	8.16212544831659	7.72771305893511	7.69793480765855	9.54962288176221	9.79567858431849
SLC15A3	-5.19657030007185	9.20202471536148	-5.76865981789545	0.000294597435860295	0.0234935892443644	0.74265974331166	13.3055109877152	10.9380114133255	9.69151900596399	9.80181785453704	5.49044604328065	5.9848429873465
AMBP	5.29963213233174	11.7352679720628	5.76757866424393	0.000294990847792984	0.0234935892443644	0.741327164117749	10.5162212166817	12.1663901511847	8.76832453813902	8.42395980580347	15.2660337973685	15.2706783231994
CDHR3	4.3200994184143	8.95955474443567	5.76705518654239	0.000295181537052651	0.0234935892443644	0.740681886200702	6.69495538299328	9.55210705972647	7.09773737924713	6.73328659789007	11.7187838142957	11.9604582324614
A_33_P3415221	-2.07349687101347	14.4039921647694	-5.76546124024583	0.000295762996438472	0.0234935892443644	0.738716811564931	14.8318285869641	14.642842488847	15.3465029390898	15.5594571388614	13.1237433774303	12.9195784574239
ST8SIA3	2.22092617585596	9.20315983077698	5.76494174733289	0.000295952772629672	0.0234935892443644	0.738076278385599	7.89785014994772	8.86324841187852	8.15983021137166	8.93047564876875	10.7434601410858	10.6240944216095
TXNDC3	2.37942134949325	7.19397594897892	5.76056921759559	0.000297555363855401	0.0235333231102527	0.732683334869484	6.39768791095432	7.22719361957743	5.96064055574802	6.01781991031157	8.64970805291232	8.91080564436984
ATP1A2	-4.58973050489851	8.12428396255933	-5.75017284076204	0.00030140381553108	0.0236535990328365	0.71984907578608	8.47284418186782	8.31901389514094	10.6259740609173	11.1989443855093	4.96882498815639	5.16010226376427
AKAP7	2.47562163733435	11.091090657554	5.74821335265145	0.000302135210585479	0.0236535990328365	0.717428256762068	10.3367614408152	11.1229786734212	9.92438289265179	9.6794107735487	12.6158545416059	12.8671556232812
A_33_P3211862	2.44667281776074	4.45071803180045	5.73850240285345	0.000305788509202379	0.0236535990328365	0.705422379859131	3.9108703565316	3.59803756951424	3.44330185853153	3.58843191894344	5.34970360692277	6.81396288035913
TSL	-2.47546168120883	7.1944418000344	-5.73476206489148	0.000307208433984588	0.0236535990328365	0.70079427647819	8.02716979888299	7.16760513836315	8.19352918460216	8.69007865323441	5.67824471176457	5.41002331335913
ASCL2	-2.47822649899597	7.04513750680963	-5.73432084057558	0.000307376405985975	0.0236535990328365	0.700248187333322	8.45249603459539	6.99148015264126	7.83828146079811	8.20259437786503	5.28294354291294	5.50302947204503
ELL2	1.9081729790565	10.873340588087	5.7306502732614	0.000308777652063145	0.0236535990328365	0.695704093159959	9.9770126509136	10.7411403063441	10.1674863239959	10.0634924323523	12.1334349259118	12.1574768890041
C12orf63	1.71221366433794	5.41562613465904	5.72983904243728	0.000309088277531879	0.0236535990328365	0.694699527142077	4.66371962754592	4.90135614883217	4.78661932101633	5.02785788879117	6.68178002082015	6.43242380094853
THC2542270	-2.25035829641641	12.052804817663	-5.72883524809589	0.000309473107360675	0.0236535990328365	0.693456366250448	12.689151881391	12.1010496819621	13.0972783574756	13.3242170783786	10.5192464902885	10.5858854164824
SCHIP1	-2.68493219867494	11.7597027494547	-5.7271042125564	0.000310137968212264	0.0236535990328365	0.691312183778648	12.1863715281086	11.8777157944651	13.1499952639319	13.4046380095463	9.92961622278581	10.0098796778902
GCGR	2.71158017090735	8.98001711375634	5.72706505330822	0.000310153026561497	0.0236535990328365	0.691263673088387	7.58941740001493	9.17905328600774	7.89128127784727	7.64487626327896	10.8650273683622	10.710447087027
C17orf72	1.90861829049044	9.23316309253886	5.72204697169742	0.000312089282433379	0.0237165641889053	0.685045309629577	8.32705482881961	9.08689649953345	8.52695631975621	8.44692033472557	10.6085278258036	10.4026227465947
HGF	1.70182895967302	5.46349113283568	5.71600340493284	0.000314438697238396	0.0237297170528372	0.677551070929155	4.79470990585974	5.07871735762568	4.69913337472813	5.01229861356515	6.58394429523356	6.61214325000182
PROX1	3.09870218959205	7.94968893065106	5.71485544583722	0.00031488713229213	0.0237297170528372	0.676126930293567	5.60388614374376	7.68156505718817	7.05429300535581	7.32740859686044	9.95191958963279	10.0790611911254
KLHL14	-1.95400742312783	7.26248537815819	-5.71304410324224	0.000315596124520267	0.0237297170528372	0.673879396785294	7.62563991781232	7.87439098738565	7.72081766105552	8.43443617721639	6.09342022452445	5.82620730095483
LOC149351	-2.85635761270543	7.44913660645448	-5.70894734712604	0.000317206080868408	0.0237670829854876	0.668794248642516	8.71437085586409	7.24403136274402	8.85060787607774	8.79601314807263	5.23090802538437	5.85888837058402
FAM84A	1.88050214807531	8.10145768304359	5.70135169071155	0.000320214727944028	0.0237688178077145	0.659359262208458	7.15633915788213	7.89174359919579	7.27114358845099	7.57926818921172	9.40466111854782	9.30559044497312
LOC338651	2.24754403207888	4.26918192887378	5.70049067370829	0.000320557731041606	0.0237688178077145	0.658289188677373	3.00096023683686	4.27119662042391	3.37047672939256	3.43736875273662	5.85911030362848	5.67597893022425
CHAC1	-3.53243345262333	9.08108027896281	-5.70046368324847	0.000320568489679768	0.0237688178077145	0.658255643051524	10.2927309741041	8.71682076686902	11.1247691926422	10.8999114524003	6.62703630686448	6.8252129808967
H19	2.2096908638399	15.6156815995894	5.69441465414424	0.000322989620756866	0.0237977108582569	0.65073467763167	14.2332966696749	15.5138106757281	14.9068074279408	14.8625571398938	17.1168664773417	17.0607512069569
SLC7A11	-2.80930219902459	11.7336058167514	-5.69392358018004	0.000323187044530041	0.0237977108582569	0.650123862924462	12.2068996545014	11.7850411739841	13.3832000505231	13.3050186533631	9.83146052141229	9.8900148467244
LIN28B	-1.84397019354695	14.0792325682293	-5.68716166893948	0.000325918882782407	0.0239163980169606	0.641709413259563	14.7130944332139	14.2692392733793	14.8741900860219	14.9190334050313	12.7365398047342	12.9632984069951
SLC16A6	1.99430715460777	7.16832441009614	5.68362471211894	0.000327357820006312	0.0239397222205986	0.63730527505862	5.90926884711592	6.58269132864014	6.81390563662969	6.7083556218551	8.45987386327837	8.53585116305759
C10orf10	2.53409614863715	9.69550576695763	5.67855462196767	0.000329432541591228	0.0240092235260719	0.630988773942716	9.34446606673561	9.4072883837038	8.66248041083094	7.98899334171063	11.558724290449	11.2110821083158
lincRNA:chrX:115051022-115069947_F	1.99919730511272	15.2771593994567	5.66909026566269	0.000333343786422172	0.0241304932604363	0.619187204230434	14.0416863336813	14.8268162683217	14.7203793475735	14.8541592414334	16.8014485563017	16.4184666494287
PLP1	-6.62162242654868	9.25720067065223	-5.66024081226108	0.000337046619939897	0.0241304932604363	0.608139970378656	10.3998405933542	8.85278031922666	12.8880626064563	13.7169490656366	4.99906154129361	4.68650989794594
SQRDL	2.12486469754847	9.41016345799698	5.65781941656272	0.00033806756680725	0.0241304932604363	0.605115124054236	8.44033480110319	9.42865154849703	8.48344105499186	8.4550734973312	10.7741148077862	10.8793650382724
RIMS2	1.75313172977305	8.96541856789035	5.65658880665513	0.000338587723876791	0.0241304932604363	0.603577481849045	8.70858317133719	8.20482920454695	8.42400771608645	8.18674520656009	10.0827212340148	10.1856248747967
MATL2963	2.05077107298349	7.08873508091408	5.65578140509521	0.000338929470862708	0.0241304932604363	0.602568510621469	5.8158410091381	6.79276452209305	6.54546355530858	6.46650980647195	8.65285816304047	8.25897342943234
FABP7	-2.66732077610239	7.72813418473093	-5.65577848349674	0.000338930708161554	0.0241304932604363	0.602564859457639	8.45769695880421	7.63071047486451	9.18624319498937	9.1943138117355	5.8814922152379	6.01834845275411
LRP8	-2.08468518347362	9.61616273513296	-5.65468507043909	0.000339394114258388	0.0241304932604363	0.601198313429053	10.9757105371138	10.013086535999	9.9652896948419	10.2901444172087	8.23081455962395	8.22193066601047
TLR2	2.07831627873161	7.48432551226437	5.65293637694233	0.000340136670946489	0.0241304932604363	0.599012417717283	6.69725149605004	7.45544840388848	6.61707781567664	6.39643596180018	8.81680734321404	8.92293205295685
C20orf27	-1.77481964704783	11.964050970908	-5.64782959587171	0.000342315317137902	0.0242046400071615	0.592626171745233	12.9101950441185	12.3111460642511	12.5383696233447	12.4629193479816	10.6796803396092	10.8819954061431
A_24_P272515	-1.94158244898759	10.1879131716196	-5.6345759697664	0.000348040643820923	0.0244574060612839	0.576033277118089	11.3142422688128	10.3687606228218	10.8353813843173	10.8220450091766	8.92489431841388	8.86215542617514
ENST00000475340	1.79121676186913	7.45579253561241	5.6342546448117	0.000348180736285019	0.0244574060612839	0.575630659044769	6.54449351564064	7.17430929525278	6.85354202894041	6.86253628679029	8.79767851476474	8.50219557228558
PROZ	1.99664752464802	4.96884115826666	5.63090629297403	0.000349644215562842	0.024479680587308	0.571434252356373	4.27246940327017	4.90672606729496	4.02251989148376	4.01145257148706	6.26744517144356	6.33243384462044
HOXB1	-2.0041649746698	5.45447208155222	-5.62451887465761	0.000352454568218778	0.0245958001625614	0.563424281742395	5.83483345741254	5.90950070123892	6.27138021680845	6.47439391697537	4.48685899555409	3.74986520132395
DNAAF1	1.63150779812426	4.31302392649483	5.61888367564482	0.000354954346385171	0.0246111078265427	0.556352405539034	3.7317759486025	3.93461709496908	3.64903570333789	3.76132322823751	5.36718127667506	5.43421030714693
RGS4	2.29893781417094	10.7781663382808	5.61457742581644	0.000356877588279835	0.0246111078265427	0.55094499936824	9.86261227244108	10.8181491692258	9.93436171339818	9.43229177916358	12.3759397515369	12.2456433439193
CFI	-3.66037539126106	6.20515935009357	-5.61409752729441	0.000357092619143998	0.0246111078265427	0.550342208819016	6.93951218758776	6.02862417051468	8.57015241324768	8.16284915070556	3.76360094741859	3.76621723108714
TNFRSF25	2.03745593313469	10.6557926468548	5.61367058113578	0.000357284041689062	0.0246111078265427	0.549805900860254	9.53306056329399	10.5930447396397	9.95955320473734	9.82090416890202	12.0253627422372	12.0028304623187
CLDN2	-3.2142765855686	9.82278954540777	-5.60886888630098	0.000359444591173744	0.0246493608840358	0.543772326276363	11.0862341506346	9.45103246981746	11.570703031771	11.4688906434995	7.67264993805785	7.68722703866623
ETV5	-2.2910141743418	5.68918214525737	-5.60671371382921	0.000360418935504915	0.0246493608840358	0.541063088872614	7.12716564801477	5.75329175016353	6.58463132091224	6.34632542772802	4.30662621252659	4.01705251219908
CCDC53	-2.02476057607048	10.036553387941	-5.6047651797893	0.00036130233008819	0.0246493608840358	0.538612998623598	10.520882479227	10.2404675294903	11.2699254628306	10.8146188483102	8.62970095314415	8.74372505464393
VTN	3.19093780669646	9.91726044698705	5.58943950528123	0.000368333013054098	0.0250055751721706	0.51932209292618	7.47681964255164	9.31956998663865	9.69689436835429	8.92117404814168	11.8864535164444	12.2026511197916
LOC100240735	1.74794782870039	10.100975299997	5.58829151681282	0.000368865607344466	0.0250055751721706	0.517875627930294	9.18124294192221	9.4977821183705	9.64762845654363	9.74665057821779	11.1632907483458	11.369256956582
THC2656240	-1.70190033998572	7.09287799659809	-5.58352897525989	0.000371084078666283	0.0250403567037348	0.511872659373266	7.90410163830354	7.3917105681468	7.59353031047718	7.75136992277915	5.98981756687306	5.92673797300884
SLFN11	-1.71157208169905	5.88903396191541	-5.58146809409563	0.000372048561182492	0.0250403567037348	0.509273928420972	6.34526059136526	6.21190339742866	6.58074134734821	6.70032662045156	4.66892980639574	4.82704200850301
SPP1	-4.91458696875366	9.51721097006633	-5.57966087249151	0.000372896573559412	0.0250403567037348	0.506994518605297	13.2412630526487	11.6819086746639	9.62200958423862	10.076445193719	6.31194956120858	6.16968975391919
lincRNA:chr17:73588906-73598250_F	1.75179182720344	7.66537406807328	5.57673846738781	0.000374272315899703	0.0250539530837688	0.503307486654204	6.86292366660243	7.38178139099503	7.1250985590314	6.95597021939301	9.00402195190402	8.66244862051379
C6orf174	-3.72587303307439	8.6324323419109	-5.57190156235665	0.000376561452384128	0.0251269111316693	0.497202146536497	9.56202238605656	8.3199779681809	10.8141574659259	10.8014022582461	6.29611106624058	6.00092290681536
PRTG	-2.48553309616436	12.2963139097466	-5.56947501002077	0.000377715578967212	0.0251269111316693	0.494137893805082	12.5038192772185	12.56849075619	13.6718086634639	13.7551810703333	10.655219934868	10.6233637564061
ABCC6	1.67719575696942	7.55785638115922	5.56226623715529	0.000381166966690821	0.0252777621326578	0.485029291962072	6.83431551930791	7.28654152262828	6.91847305537464	6.95583441803347	8.62659300299118	8.72538076861981
MNX1	2.99449231134091	12.8307920693851	5.55452788326758	0.000384910067066965	0.0253148502657345	0.475242618716608	11.8483858136126	13.0911969784161	11.3673254131804	11.0236036572099	14.7582497267211	14.8959908271702
THC2623129	-1.94043724500628	9.57330248206188	-5.55423680894611	0.000385051638804512	0.0253148502657345	0.474874317542366	10.7861097846949	10.0842992995226	10.1370721825795	9.87297832145885	8.17510783131267	8.38424747280271
SLIT1	-2.91343860930234	7.44473591510001	-5.55212473512225	0.000386080597656025	0.0253148502657345	0.472201483721008	7.61145125019174	7.74698125368081	8.94304413969746	9.36205182923312	5.59702423316834	5.40786278462856
C1orf192	1.96317092385018	4.76440682705551	5.55133078741733	0.00038646816458881	0.0253148502657345	0.471196563169161	4.3296984469474	4.27119662042391	3.6471546122126	4.19201639683792	5.73545615238076	6.41091873353051
PLCE1	1.98392564221736	10.7096182023684	5.53748201674449	0.000393296875797901	0.0256833684580685	0.453652152414679	9.47210196496959	10.5151775231543	10.0614673934348	10.144491738292	11.9962291248314	12.0682414695286
SPEF1	1.59283385252576	7.31814095254333	5.5350557378053	0.000394506686937342	0.0256838286367683	0.450575354439921	6.82049521913089	6.85361679706722	6.82857568869018	6.64609763525068	8.35983712520213	8.40022324991887
PLEKHH2	2.52174584243616	7.30757734762885	5.53075474500382	0.000396661226449517	0.0257456043452978	0.445118970303603	7.02587219975038	7.12482259128705	5.88695717635502	5.83032963320807	9.05059926960073	8.92688321557186
lincRNA:chr2:67601596-67621796_R	1.878840287839	8.12526980234703	5.5245717805144	0.00039978093892184	0.025869461120415	0.437270044068705	7.27096994865384	7.73707147238989	7.10554254334993	7.88237486120911	9.41413943959813	9.34152054888126
PDX1	1.70267322708049	4.77177520981522	5.51848408220619	0.000402878629110206	0.0259395617911754	0.429536278226184	4.46911415575519	4.23492111481635	4.20226592686424	3.91056867238443	5.81795523392552	5.99582615514557
SYCP2	1.91973003569049	5.61379079404235	5.51767215477787	0.000403293739564964	0.0259395617911754	0.428504378603209	4.46911415575519	5.4039514666206	5.13280703023669	4.88965047596963	6.93948339281338	6.84773824285865
SLC16A10	-2.03648134447211	7.74708565150487	-5.50659604197072	0.000409003191684807	0.0262277902559681	0.414417274886175	9.08118659614382	7.96861051038341	8.34594762593736	8.30790633285102	6.35939964655651	6.41946319715707
LOC100127983	-2.40265167251481	6.9031763819734	-5.50385854286165	0.000410427787205537	0.0262403442155301	0.41093267340746	8.65912266492301	7.32715858857955	7.58261829152667	7.24734154621748	5.38465638853911	5.21816081205462
PION	1.71609049955828	6.28954734052631	5.4974442627486	0.000413786923974948	0.0262949285233737	0.4027633018484	5.80091272025423	5.4812267136837	6.04171981293915	5.54620944915046	7.46737486469968	7.39984048243065
C10orf92	1.84557909859119	4.97059653969387	5.49552951863708	0.000414795444483604	0.0262949285233737	0.400323406082755	3.9871332373142	4.58188196316329	4.15496155510374	4.6976372717393	6.33356783093437	6.06839737990829
ANXA1	-2.32914322736586	10.0741880276881	-5.49518784024393	0.000414975691316705	0.0262949285233737	0.399887956795813	11.4715754386098	10.0814152681076	11.0546135317021	10.7946721754874	8.25553727887071	8.78731447335105
LOXL4	2.45339231286445	6.31876269914326	5.49074471367386	0.000417327347523355	0.0263151718462187	0.394223803610176	5.6197505780916	6.37599042650933	5.24707777956534	4.76104226192084	7.89872062976866	8.00999451900379
CDH13	-2.34810618257297	6.63543052062568	-5.48953835797774	0.000417968341251782	0.0263151718462187	0.392685398538928	7.80313638740203	6.47943987900346	7.76910538502686	7.62084867450101	5.13559675506208	5.00445604275866
LOC145694	1.8974567448246	8.60625671102401	5.48682028730613	0.000419416500558734	0.0263151718462187	0.389218352816644	7.61898105544259	8.47098878801565	7.71339184908815	8.09172282511683	9.9180923801047	9.82436336837611
SPNS2	-2.5203691010813	8.93988502518536	-5.48530819839291	0.000420224482511969	0.0263151718462187	0.387289106407543	9.20218039746033	9.12224069817455	10.4155068219012	10.3801043179804	7.22916961001329	7.29010830558236
C11orf96	-3.46072202252492	8.0424432253629	-5.47948560483022	0.000423351589977589	0.0263738890266046	0.379856857873381	8.99762274083449	7.69722121154291	10.0725523867558	10.0166725923516	5.67824471176457	5.79234570892801
lincRNA:chr9:248650-264187_F	1.88959140870483	4.87594464672147	5.47896523204104	0.000423632290724238	0.0263738890266046	0.379192372370826	3.85989557944297	4.27119662042391	4.44772830151919	4.40550287389337	6.47899879612136	5.79234570892801
C3orf15	2.0709925584492	9.61616197233734	5.47634266895182	0.000425050037883395	0.0263852282237268	0.375842874517812	8.20996361386439	9.28704483465434	9.12589092632633	9.08042510323868	11.1129201222444	10.8807272336959
GPR68	1.59771811820604	7.15998427259144	5.47111210845074	0.000427893059948956	0.0264448067090951	0.369159298259189	6.74527987822938	6.60168885372312	6.69536960244854	6.46730793169	8.14739588707014	8.30286348238746
CCDC40	2.12112093357214	8.83656382130262	5.46710464751234	0.000430085240724468	0.0264448067090951	0.364035720802441	7.36363615161937	8.26083481979584	8.53831482974953	8.35530823928288	10.2478619598297	10.2534269275384
GPBAR1	2.29438247891299	8.40000783554276	5.46696190189982	0.000430163550603011	0.0264448067090951	0.363853173228226	7.11968610290682	8.48219300326575	7.26502240507108	7.67395319237672	9.91426933626859	9.94492297336758
LOC401022	-3.06701434896633	7.40099491572505	-5.46103065907893	0.000433431134498545	0.0264448067090951	0.356265319890126	8.2127172719013	7.17430929525278	9.34987528921152	8.95643027182304	5.42028716482227	5.29235020133939
TUBB6	-2.04699561064465	14.7397204402997	-5.46028469536955	0.000433843996948344	0.0264448067090951	0.355310620414219	16.0753761959471	15.3765675637919	14.9974748892861	15.2387905930333	13.5512448659741	13.1988685337659
PAQR5	1.99321998379535	8.82555321111604	5.45599448979744	0.000436226762660057	0.0264448067090951	0.349818252420625	7.9244990221128	8.82913055683581	8.05659353904274	7.83436308141233	10.1233256769855	10.185407390307
ETS2	1.82335806079564	9.83573470790752	5.45431855755217	0.000437161423901124	0.0264448067090951	0.347671930000818	8.72820884795034	9.39576953912186	9.2657363483204	9.52208001517661	11.0782842101268	11.0243292867491
SHD	1.81630574693069	10.1674819743343	5.45297822029619	0.000437910489030178	0.0264448067090951	0.345955081609636	9.55258482538382	9.94661373454374	9.63220145292025	9.11678688858181	11.3206297641496	11.4360751804265
CEACAM6	2.119072273565	5.46668623388152	5.45160514778545	0.000438679293126364	0.0264448067090951	0.344196013297314	5.01492781910782	5.32491191943593	4.55869428106847	4.14278121782718	6.98654021978947	6.77226194606023
PTH2R	1.55795604193672	5.26154033179216	5.45004172633566	0.000439556460150683	0.0264448067090951	0.342192729236803	4.83580841119891	4.70568611596214	4.738265149696	4.6891269277293	6.26717759011157	6.33317779605504
SLITRK2	2.7557937654768	5.8438395107119	5.44990685806088	0.000439632217932413	0.0264448067090951	0.342019898517927	5.36908915565589	5.8408074275973	4.25178660686084	4.23928316543116	7.89972953338448	7.46234117534171
MTFP1	-2.16073060955581	10.9998230449148	-5.43951578558351	0.000445511873441565	0.0266783166530108	0.328695479249801	11.4370975870128	11.0873390373111	12.2376183420513	12.1182113593583	9.54718868122671	9.57148326252839
C14orf91	2.21897015834702	5.87527306358782	5.4386372481048	0.000446012880262474	0.0266783166530108	0.327568166541502	5.61289137337296	5.5978096575606	4.84732018275928	4.4844441628624	7.52814617854763	7.18102682642403
FABP5	-1.83091200650216	13.7676411429576	-5.42890003118977	0.000451606877737964	0.0269374097412821	0.315065637595617	14.668886851597	13.858227902223	14.5590968339548	14.4255689927251	12.5277437954628	12.5663224817829
ANK2	-1.68825824855488	7.04063359106932	-5.42672399125892	0.000452867383025208	0.0269374097412821	0.312269601739488	7.80304573075998	7.40241736475528	7.83121584519482	7.37686642164036	5.97955134393103	5.85070484013444
EXOSC5	-1.92798642972549	8.70745797351969	-5.42031653735341	0.000456601219424389	0.0270459756061923	0.304032267303604	9.90279348316489	9.30744655612694	9.25169557217173	8.93854485558252	7.25768979623549	7.58657757783658
C10orf114	-1.82508366648989	12.6784959867053	-5.41925047903188	0.000457225681082486	0.0270459756061923	0.302661138359614	13.7735265909285	12.9487193470048	13.3090767259704	13.1161061715708	11.4070310214122	11.5165160633452
lincRNA:chr3:47207196-47217796_R	1.70128690647862	7.57228504998971	5.41596364877674	0.000459156836060672	0.0270851797713801	0.298432614168439	7.07887387202116	7.29856069770225	6.66572761892375	6.97759546934017	8.64970805291232	8.76324458903859
lincRNA:chr2:165509129-165519404_R	1.99763458403746	7.15235279757353	5.41204562089964	0.000461470414396652	0.0271037718326811	0.293389856943386	6.48885681133918	6.99304824925266	6.55665479295668	5.90733855802897	8.65363161327797	8.31458676058569
PPP1R12B	1.68185347243741	9.75547017577053	5.41113399967964	0.000462010534190125	0.0271037718326811	0.292216198782991	9.12287249034633	9.44301748750063	8.87642806980038	9.33709135885157	10.8513826792554	10.9020289688688
TMEM155	-3.1604862783105	5.79480273105504	-5.40734993532997	0.000464259868792875	0.0271591774522107	0.287343059380426	8.35330780835076	6.2901977586853	6.49043359210239	6.2592534694957	3.61390466105153	3.76171909664455
LPAR4	-3.63132581130045	7.19916734105165	-5.40527435050307	0.000465498686312125	0.0271591774522107	0.28466916394252	7.68023938247534	7.11857839897012	9.2047258612869	9.63489346987482	4.86952210952675	4.68704482417595
XLOC_l2_009140	-3.39729189383649	7.22300263998994	-5.39327710678416	0.000472729890826215	0.027331911310502	0.269200450090098	9.91158986501028	8.36886992014617	7.66024612628545	7.48102717363319	4.81718415804406	5.09909859682049
KCNJ2	-2.32543051723335	9.48260993010669	-5.3913773537148	0.000473886077136146	0.027331911310502	0.266748939145602	9.38178726096654	10.8503262236209	10.5666920167733	10.2322082420439	7.82329913168944	8.04134670554614
KCTD8	3.28639955156885	9.13155659694674	5.39110211398712	0.00047405384173138	0.027331911310502	0.266393713144496	8.16518009503321	9.48396125757254	7.10554254334993	7.38967642307281	11.4157468929928	11.2292323696591
ADORA2B	-1.65089437328758	8.74654120248245	-5.39022358589203	0.0004745897547441	0.027331911310502	0.265259800787024	9.36947238375663	9.02304300626907	9.50779109384707	9.28705082377382	7.51944282395872	7.77244708328941
PDK4	1.81939427516375	7.4839270932572	5.38791968211863	0.000475998287928472	0.027331911310502	0.262285591807811	7.36130472743237	6.62084665205283	6.58501533697561	6.94268262301631	8.65086824352367	8.74284497654239
LAMB3	2.00173747642122	7.50895382465897	5.38769002069795	0.000476138943875	0.027331911310502	0.261989066676048	7.37104333704887	7.04769806350914	6.66780555820389	6.28028503797903	8.78237035173063	8.90452059948227
ID4	-1.81907103523076	11.5814768906535	-5.38070063916637	0.000480441217817095	0.0275049377084886	0.252960867411755	12.0827586633226	11.7287061681583	12.3820396430384	12.5578311350691	10.3510900375025	10.3864356968302
IRX3	-3.01218338522143	10.4081050980417	-5.37357814757665	0.000484868830147544	0.0276474495740825	0.243752906149675	10.3339448511154	10.9144057346634	12.3762503841626	12.0240639358541	8.51633625857359	8.28362942388126
SLC38A8	-1.80124984092075	5.84825324838032	-5.36835490874609	0.000488143910205687	0.0276474495740825	0.236995279443124	6.56837512521384	5.95005319591695	6.72501158597333	6.55123954097815	4.53087475034562	4.76396529185402
CAMK2B	2.49321591477773	7.72779098193166	5.36802375663023	0.000488352356560752	0.0276474495740825	0.236566704268537	5.92002408189608	7.61865623309964	7.22107394559679	6.82712178076383	9.36590889502015	9.41396095521349
LRRTM4	-1.65193410484258	7.86513883434796	-5.36716814807013	0.000488891373183752	0.0276474495740825	0.23545930148854	8.22796903609091	8.25269378038224	8.73958609660879	8.44288523076666	6.75257187876862	6.77512698347052
AU253516	2.45375398477227	5.32614190128378	5.36574432820272	0.000489789782236639	0.0276474495740825	0.233616217619156	3.63374086843611	5.3481232939468	4.39788517075491	4.65314629230094	7.01512498179666	6.90883080046726
ENOX1	2.44142068120262	8.48293053855371	5.36332419405424	0.000491320960559025	0.0276474495740825	0.23048271603509	6.70001691856892	7.60131229119323	8.23853639929145	8.13662897022444	10.1139756702756	10.1071129817687
LOC100128893	1.83171169886443	8.04006546278244	5.36144022173285	0.000492516510869128	0.0276474495740825	0.228042785686149	7.46673831229239	7.80873938453865	7.39634383940689	7.04615804973925	9.00402195190402	9.51839123881343
PPARGC1B	-2.57406013224038	6.10328429392511	-5.36022665771072	0.000493288296699702	0.0276474495740825	0.226470807535992	8.10486889684944	6.55341892536993	6.67885722197068	6.50807230783092	4.35925671863776	4.41523169289196
THC2719114	2.37961211915489	8.22588996164471	5.35356650361455	0.000497547341752349	0.0278131568999467	0.217839557589648	7.62890680787836	8.30578030675114	6.9188724893692	6.87718408370695	9.82118441342116	9.80341166874144
KIAA0895	1.79689094310445	6.7637569389273	5.34814673418686	0.000501042607328124	0.0279354147177148	0.210810687337604	5.79953301533495	6.36696018625671	6.55665479295668	5.93602517035493	7.94777190893968	7.97559655972086
SCN3B	1.52107685730144	10.2508793982079	5.34472837161536	0.000503260828132587	0.0279807077365536	0.206375076619204	9.71192319416365	9.79485556357688	9.75962447707772	9.70901188161132	11.2371366979072	11.2927245749104
RUNX1T1	-2.29678381486375	10.6971181714051	-5.34286323953523	0.000504475624172199	0.0279807077365536	0.203954144038068	12.3800881311911	11.37039973501	11.178789320546	10.9215739186917	9.17570218454211	9.15615573844981
TMEM229A	-1.83430364185299	7.24347057544069	-5.33785072889557	0.000507756146323206	0.0280897014212066	0.19744524179397	8.29591595549563	7.71988301459483	7.48245411028105	7.92136741052855	6.22763088254671	5.81357207919735
CCDC37	2.72358978650297	7.375633903496	5.33091844616754	0.000512331257500255	0.0282695650456342	0.188436999701671	5.51177719071464	6.15862535926899	7.49232439347464	6.7083556218551	9.17662034620642	9.2061005094562
lincRNA:chr13:50664690-50666442_R	2.22179264509032	7.90825193066693	5.32607267950651	0.000515555852134741	0.0283741743981579	0.182135656778819	6.42694271348955	7.81229562482845	7.46860031882412	6.96277887207186	9.37217080965659	9.40672324513103
DLX2	-3.37567495605744	6.4840756210527	-5.32375023862496	0.000517109102352005	0.0283864981275699	0.179114300431788	5.97430926760437	8.20822035628088	8.20626895534778	8.04840384638768	3.92534688655603	4.54190441413945
IL6R	2.25353775013298	6.07886711836511	5.31716494999014	0.000521540993749837	0.0284997662250534	0.170542659217664	5.34129854308018	6.14211974170682	5.17349528826044	4.65383790023568	7.6855906464822	7.47686059042533
