logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
ZNF425	-1.18804721002611	9.63700479074875	-5.8036843400071	0.000366902759483063	0.0287200190807665	0.59638910056229	10.0379279092595	10.0883278828923	10.0217246858655	9.98410163167917	9.01792903712352	8.6720175976725
lincRNA:chr2:192556480-192586655_R	-1.41606038367723	6.39532411626419	-5.79003273940895	0.000372779270190503	0.0290682134364641	0.580688868625406	7.03092197049874	6.92916189916341	6.44820288961033	7.06109021735391	5.54498841132896	5.35757930962978
FAM127C	1.15591252526857	8.24447306616743	5.7833498978708	0.000375693549172373	0.0290815559060871	0.572992827908042	7.83506839472363	7.94727618831358	7.72427551042675	7.93005547084767	8.93615381125364	9.09400902143932
SLC30A2	-1.53596973697421	8.88485713883631	-5.78098265187628	0.00037673185077977	0.0290815559060871	0.57026504814443	9.7391640921813	9.32470468050202	9.07557672603973	9.44794270592114	7.58604136180529	8.13571326656837
TAGLN3	-1.38417576276742	7.84579523490133	-5.77983316416998	0.00037723716387613	0.0290815559060871	0.568940184575786	8.27911667524159	7.97000761047744	8.63022118788774	8.34940314968845	6.83988840066796	7.00613438544481
KCNS1	-1.22031905017594	9.15669113109134	-5.77531952517943	0.000379228552775904	0.0291247528531894	0.563735958602591	9.66697823857152	9.56568160617365	9.36959903865416	9.6515977078673	8.48344105499186	8.20284914028957
PRR5L	-1.15609077461526	6.36685895328485	-5.76893240682113	0.000382066229431938	0.0292323755691685	0.556366305836936	6.73182392824419	6.88098944339769	6.65759272506274	6.73848408258847	5.6966454487485	5.49561809166753
PLA2G4D	-1.21267378766622	8.02784381300825	-5.75324291671168	0.000389136094783981	0.0293597263562174	0.538236877907556	8.23512042982656	8.40673978141955	8.64150625569143	8.44490716865042	7.15016315058928	7.28862609187227
BCL11A	1.14124995375107	9.50943173175471	5.75085887848569	0.000390222865471751	0.0293597263562174	0.535478799623284	9.11105621573776	9.18529562917538	8.98054519358164	9.23916328352265	10.279444279035	10.2610857894759
SLC30A1	-1.45594620482843	11.4855354337414	-5.75012540265605	0.000390557891440804	0.0293597263562174	0.534630071604748	12.0711656274004	12.1366170971437	12.048657319947	11.6269632969126	10.2442393991284	10.7855698619166
LOC100505585	-1.41365193108234	6.28379004079381	-5.74997185475775	0.000390628066624606	0.0293597263562174	0.534452386086573	6.72920641114805	7.00993725120434	6.76179897078989	6.51908677147608	5.07034598946382	5.61236485068068
ANGPT2	-1.7105355905789	5.63503008327318	-5.74928163839984	0.000390943683300655	0.0293597263562174	0.533653623731762	6.26941097871575	5.91562397712	6.04073712609562	6.59506237193324	4.10200848421342	4.88733756156109
AOC3	-1.22932740281727	8.54640388306487	-5.72861446188954	0.000400524914553776	0.0298136949341531	0.509702516150068	9.11009926274168	9.06672977755149	8.6843647763623	8.96352491936037	7.70516711272246	7.74853744965091
IZUMO1	-1.25182809068009	6.19799276716611	-5.72826584660305	0.000400688722829972	0.0298136949341531	0.509297946998584	6.39768791095432	6.70379074698322	6.67533796105011	6.68425857058356	5.54498841132896	5.18189300209647
IGFBP6	-1.22942353380348	10.4190754644457	-5.72316687453036	0.000403093050829829	0.0298136949341531	0.50337844763931	10.8209465542143	10.7518931458142	10.7687262016241	10.9739673345349	9.8009170645686	9.39800248591821
KCNE3	-1.1554272081582	8.77728449875213	-5.72236359211029	0.00040347326366558	0.0298136949341531	0.502445537950588	9.13147473094565	9.1827319838101	9.0801061681793	9.25539472295106	8.14158045534248	7.87241893128419
CBFA2T3	-1.15190871057434	8.6721585276161	-5.72059223340074	0.000404313079885331	0.0298136949341531	0.500387982381352	8.99870230259587	9.16168748986627	8.94791664105208	9.11620595771597	8.006240879979	7.80219789448741
PTCH1	1.42136253503406	6.51139110861649	5.70897857781581	0.000409866892455292	0.0301141191164263	0.4868860107015	5.90337371551741	6.39013078709704	6.11505820150897	5.74185168363048	7.61606154184815	7.30187072209691
PHC2	-1.26147583026386	8.89273669986969	-5.70545978812877	0.000411566087893938	0.0301301907223648	0.4827910041857	9.17330866661632	9.24182300458381	9.40394081272113	9.43384208924262	8.26894630771414	7.83455931834008
MYOCD	-1.31319796982178	6.26045380099333	-5.70077023545027	0.000413842645174727	0.0301882634931758	0.477330565193767	6.45749465697157	6.9460552127435	6.82341529687797	6.5657806638093	5.25284981871101	5.5171271568466
ENST00000508021	-1.26574303949763	9.68417252461704	-5.69079851794874	0.000418729445228034	0.0304356488188605	0.465708441237043	9.93286837991875	10.3057572997645	10.2035674465282	9.98215435825351	9.00384632125673	8.67684134198051
IL6	-1.14914485015902	9.13435140264187	-5.68151492024754	0.000423335896210133	0.030660968539746	0.454874600642982	9.52727280772442	9.69060692966943	9.39306198506938	9.45865702164961	8.42086149568465	8.31564817605374
PRSS23	-1.24537948895864	8.66493952132519	-5.6693346151483	0.000429464078023052	0.0309945138862594	0.440640245656928	8.97266155084175	9.16360670605698	8.86275044513485	9.32124536854536	7.90882614211606	7.76054691525612
KCNK7	-1.22984725354216	7.54456526328954	-5.65822685748213	0.000435137430242145	0.0310970058671492	0.427639408542064	8.00698154528051	8.10586581574824	7.72427551042675	7.98093451975886	6.57555098473736	6.87378320378549
TNFRSF12A	-1.31152777109598	15.0134561150863	-5.65642539947695	0.000436065247984002	0.0310970058671492	0.425529140185618	15.196843105329	15.7616069188084	15.4649817075026	15.3790964234998	14.0192970219288	14.2589115134491
DSG3	-1.17674894380971	4.91396269055337	-5.65220216764653	0.000438248875042648	0.0310970058671492	0.420579991737171	5.4034932742575	5.34210226763952	5.10458364963879	5.37467016242396	4.01745647016693	4.24147031919354
HIST1H2BH	1.16788229614422	13.198917526524	5.650916023189	0.000438916254489843	0.0310970058671492	0.419072230466419	12.7980524082816	12.6530711502645	12.7619816923028	13.0253884603881	13.9976347941366	13.9573766537704
TMEM54	-1.18271950736849	11.8342823075845	-5.64878342455561	0.000440025312817586	0.0310970058671492	0.416571599836346	12.4112416277092	12.0074499654791	12.2309829522657	12.2644140280421	11.0847495962979	11.0068556757132
KIF26A	1.21016230259649	11.3003358016217	5.64873223851601	0.000440051969818149	0.0310970058671492	0.416511571780424	10.8115473423022	10.8585401844622	10.9298830905276	10.9878228523994	12.3204167479588	11.8938045920799
PLEKHG3	-1.20974151821245	14.6246707967304	-5.64318150987036	0.000442953237376245	0.0311937172563368	0.40999959815219	14.8116769973896	15.1793277548525	15.1705848680855	14.9500822575438	13.9007944936986	13.7355584088122
HIST3H2BB	1.32402640245175	8.83666793666575	5.63178968326017	0.000448973380228388	0.0315086421876143	0.396620111727099	8.50095619434553	8.12925494840129	8.29312812542062	8.65796394189323	9.5607818391276	9.87792257080624
GRPR	-1.8255000310675	10.384717536374	-5.61929722802445	0.000455678353162816	0.0318692984315107	0.381924926859993	10.6459822205331	11.4407953844861	11.4080983903325	10.4779941915676	9.12854422095319	9.20689081037147
IDS	-1.14956926231257	8.97869496612336	-5.60500588525128	0.000463483595816767	0.0323041717193933	0.365084088442633	9.23507898632915	9.46900067539098	9.51137460016012	9.23208461902995	8.22708023427415	8.1975506815558
DNAJC6	-1.30082392916351	9.44588051023251	-5.59512081480751	0.000468967944401814	0.0323210832106064	0.353417091131941	9.93763768552659	9.96128284807337	9.76419164207444	9.854841770807	8.28340205422861	8.87392706068507
ITGA5	-1.16532820996457	9.26234183739593	-5.59347516845793	0.000469887846855442	0.0323210832106064	0.351473324429883	9.55119341565778	9.81524473564037	9.68248257716227	9.55421756774273	8.35403272856601	8.61687999960643
PAPPA	-1.21794674683012	7.81282151894955	-5.5890340256993	0.000472380282136784	0.0323210832106064	0.346225544217244	8.07863268800929	8.3136820727182	8.03977867325184	8.44312163759235	6.91283630642922	7.08887773569638
KCND2	1.41780467840206	7.00425397440373	5.58864029276673	0.000472601948356219	0.0323210832106064	0.345760150776215	6.58552596756664	6.78757655119638	6.19911741966389	6.5543897213186	8.20597507105688	7.69293911561999
lincRNA:chr6:64467741-64473341_F	1.20444809310063	6.14436312212569	5.58586233206695	0.000474169141607704	0.0323210832106064	0.342475910795629	5.62442652101089	5.66408835287258	5.98626604694303	5.69674077687543	7.07777773218648	6.81687930286575
TMEM35	1.10302023866021	7.9558179302865	5.58214736813131	0.000476273845215149	0.0323210832106064	0.338082031124943	7.45290946742843	7.70859660896226	7.62016004435184	7.57091194885652	8.69498235946474	8.68734715265521
EBI3	-1.22233867569794	9.83226613542341	-5.58108392066178	0.000476878219897053	0.0323210832106064	0.336823843069933	10.0353026865617	10.2415025074201	10.2802453423852	10.4017989062572	9.19352335075602	8.84122401916021
GPT2	-1.13554929422199	13.1467603077325	-5.58029617233719	0.000477326451474873	0.0323210832106064	0.3358917276949	13.5995912813643	13.6198219252222	13.3193660425612	13.5623277074117	12.3598894599761	12.4195654298596
EIF4E1B	1.30804810572244	7.04344632148551	5.57908034843057	0.000478019165015356	0.0323210832106064	0.334452896441593	6.31581056408712	6.46732707231073	6.82371830659285	6.82286520198808	7.98792819485238	7.8430285890819
CLIP4	-1.20241399091824	5.87994141430239	-5.57294743422486	0.000481530198355021	0.0324506708507331	0.327191584014956	6.50353583033706	6.35072487251192	6.22661200802595	6.04211160089227	5.10887223208783	5.04779194195929
BHMT2	-1.60709182670545	6.3550595159024	-5.56720314718598	0.000484844360258356	0.032566179603888	0.320385110725669	6.67357243835332	7.29126008657825	7.14498473399204	6.45320990695995	5.44946908395059	5.11786084558028
INPP1	-1.32683244334326	8.06490701227744	-5.55787424672718	0.000490279982569155	0.0327464775056116	0.309320274150146	8.56183606665329	8.53802151590768	8.34337878727382	8.58550160373265	7.49146658960037	6.86923751049683
CNGA3	-1.34314718660452	5.68934880601906	-5.55707862446643	0.000490746641077611	0.0327464775056116	0.308375975874235	6.41139995586169	5.98896566798479	5.89149372754399	6.25639878815843	4.60109720434138	4.98673749222405
LOC100129515	-1.14004958958484	6.23212023976819	-5.54480814661076	0.000498005578260531	0.0330790497532336	0.293800088399086	6.57568603583071	6.50092535661619	6.58939525979299	6.78254042627933	5.58659505046015	5.35757930962978
A_33_P3350196	1.31177639046933	5.84692787505862	5.54317365541152	0.000498981342091328	0.0330790497532336	0.29185673843421	5.53959834234217	5.15593384039085	5.72429139249553	5.2188527377135	6.76013620728472	6.68275473012496
METTL7A	1.24395483088338	10.840091237291	5.5250814514679	0.00050992294787676	0.0336669306382366	0.270318013458514	10.6389052413061	10.4417500741923	10.1258987336681	10.4952044588195	11.7721823197469	11.5666065960128
IGFBP5	-1.15407628323293	6.22238848653923	-5.52299217864157	0.000511203289609282	0.0336669306382366	0.267827457838121	6.7192920530391	6.77074146493753	6.41178308157199	6.52650572425223	5.47126840785698	5.43474018757758
MSH4	-1.35075900539807	4.5153731229872	-5.52037527791678	0.000512811934839492	0.0336669306382366	0.26470697480146	5.17941478240674	4.58655225303741	4.8769433949342	5.21959406876787	3.60440598863361	3.62532825014335
LOC646626	-1.07802880831336	9.81536959687915	-5.5110233385471	0.00051860612071709	0.0339378513467338	0.25354667940356	10.1229907267839	10.2476106063826	10.2046921669441	10.1235566318238	9.01270152253072	9.18066592680977
H1F0	1.11514993551439	10.3770317613544	5.50612522613917	0.000521669395840036	0.0340288959747962	0.247695994575369	10.0531673844534	9.94433956650027	9.87620815313437	10.1475453606438	11.200551465221	11.0403786381737
WDR86	-1.07381821138233	9.79655628580045	-5.50138800628065	0.000524650887003445	0.0341033779184721	0.242033933513329	10.2167900964498	10.1657267699256	10.1616221507248	10.073843741278	9.16204479642364	8.99931016000082
HIST1H4A	2.00796284092136	9.75294978857271	5.49899736396303	0.000526162572051899	0.0341033779184721	0.239175240279549	8.63213429221343	9.38582190892988	9.77432193014108	8.54223723511128	11.0785757737492	11.1046075912913
NNAT	1.34426247892739	11.8974169798721	5.4949398361822	0.000528739203230134	0.034161588140126	0.23432127003915	11.2571698350248	11.6519933617769	11.6663588284436	11.2217959223399	12.9995637863894	12.587620145258
PGPEP1	-1.13312009786146	9.86805979799477	-5.4901566283504	0.000531794398669744	0.0342502519041982	0.228595877948623	10.1096585855363	10.3941428567844	10.3656467368297	10.1136178099773	9.09481490652247	9.13047789231847
LOC283481	1.06954210398329	8.23845588366515	5.48487937259298	0.000535187580504384	0.0342531942524417	0.222274977273107	7.83362918960222	7.84111989720049	7.84038943538095	8.01262887383255	8.94207163047916	8.96089627549552
FGF4	1.15642667088704	6.77272952565799	5.48188160924704	0.000537125630382205	0.0342531942524417	0.218682430809553	6.48255985211819	6.52081492063522	6.15573743321613	6.38990366881302	7.62527882811294	7.46208245105242
APOBEC3B	-1.11132347826828	8.38641191695497	-5.48073998271752	0.000537865707445809	0.0342531942524417	0.217313926257871	8.6934796008134	8.88423647693839	8.69616772612385	8.7535285016353	7.5173485879006	7.77371060831831
IL8	-1.53468387401636	5.41201167181022	-5.47965170815005	0.000538572236673611	0.0342531942524417	0.2160091868645	5.88217032382333	5.91990712831354	6.14936630195629	5.74284809850285	3.95314718484186	4.82463099342343
A_33_P3347663	1.11584242946233	9.8347948705583	5.46428339140416	0.000548658778783063	0.0347859921052738	0.197564248972647	9.49912668944515	9.52839457708827	9.37466277976757	9.44920552998243	10.7362062604636	10.4211733866028
lincRNA:chr13:43405950-43442156_R	-1.3659546469065	6.51762703018435	-5.45998438300155	0.000551517150588275	0.0348586243750701	0.192398000983571	7.0642699588313	7.07873094448182	7.05920797975569	6.6895721002106	5.9106613403367	5.30331985749
NAV3	-1.45888911672202	8.17248104759818	-5.45518924553914	0.000554724618870278	0.0349528032298696	0.186632128316121	8.73502440478702	8.70388749720035	8.20000397296301	8.99619380440503	7.03070639958817	7.36907020664551
C1QL1	-1.09217481351146	7.62066818472743	-5.44718094365453	0.000560126945420332	0.0350930498094869	0.176994588697281	8.07079597308804	8.08265217194076	7.93632701681796	7.8491306617449	6.95990745749944	6.82519582727347
BCL11B	1.22732173293404	7.8033875838582	5.44677983778935	0.000560399036364152	0.0350930498094869	0.176511616350293	7.38814797815109	7.55772040969637	7.1858215437394	7.44543142660055	8.83330446327005	8.40989968169175
IMMP2L	-1.0784143645484	9.90675885122103	-5.44118659749254	0.000564208317615845	0.0351834287290903	0.169774159308734	10.4099978060337	10.2823240336496	10.1980293506681	10.1745700339305	9.22490796163067	9.15072392141353
SOCS2	-1.21286737986666	12.4884093810578	-5.43914234581208	0.00056560761368675	0.0351834287290903	0.167310489399831	12.626545914125	12.8393477495832	13.121128831683	12.9837715353287	11.7715303630162	11.5881318926105
lincRNA:chr1:33591725-33592125_R	1.04722416493742	5.96573529707246	5.43680948641044	0.000567209099711652	0.0351834287290903	0.164498198269544	5.59568025214445	5.64953511867494	5.5504958473294	5.67093108355781	6.70884825779539	6.61892122293275
CD44	-1.17625550306785	11.2265299093289	-5.43456111989419	0.000568757274561257	0.0351834287290903	0.161786957285821	11.4144702603893	11.7142481381772	11.5820835261843	11.7636583833219	10.2902075706573	10.5945115772434
SH2D3A	-1.07516976602784	13.1676961691125	-5.43075696120199	0.000571387264241343	0.0352390109146661	0.157197826481814	13.4310207610139	13.644228576525	13.5748174390689	13.4542775878791	12.5022326434778	12.39960000671
C6orf141	-1.11153364267368	7.43310582593527	-5.42666570353014	0.000574230584766922	0.0353073742029498	0.152259822918485	7.77978306574008	7.86493708988612	7.80825097496325	7.76149703004986	6.86508002349621	6.51908677147608
CYP27B1	-1.0704173117141	7.94803075937111	-5.41524941695461	0.000582246735606283	0.0356081456634092	0.138466884283852	8.40710964383367	8.3179607088108	8.28712273029374	8.20715303683168	7.31796707798009	7.15087135847666
STMN4	-1.35972550462625	8.57119308458419	-5.4147199211714	0.000582621487122408	0.0356081456634092	0.137826661407883	9.4003855768497	8.77895967429711	8.82884730938149	9.08954711731013	7.50226970897775	7.82714912068897
ENST00000451368	1.62812907960966	5.49552768084773	5.40056262717567	0.000592739742539997	0.0360796593540603	0.120692501294891	4.94840354922879	5.42389233686956	4.4245223417525	5.01445372272719	6.80056332155747	6.36133081295086
PRNP	-1.06208046625666	12.7982775869117	-5.39898105195116	0.000593881971482419	0.0360796593540603	0.118776412284235	13.13710080457	13.2265107174647	13.1397328095568	13.1058733043974	11.9846202696265	12.1958276158547
SYNPO	-1.10238071774211	6.97838504188413	-5.39585370964623	0.000596147656035132	0.0361095151655566	0.114986459221388	7.16945697202901	7.43067529292691	7.48758123366649	7.2956676259036	6.20667884837911	6.28025027839969
VCL	-1.11582404162697	14.0510329782555	-5.36944047459393	0.000615664594114603	0.0371810261703869	0.0829155417009293	14.6488622850429	14.4338360895825	14.2932086793318	14.3159902479008	13.3096779165402	13.3046226511348
VPS37D	1.22550410566358	9.92284797800058	5.3609837770616	0.000622060018797864	0.037383832467314	0.0726242310240108	9.57520302862011	9.33667763977554	9.34503068095465	9.80047508843394	10.8680583447438	10.6116430854755
ITGB8	-1.16856805022937	7.96581063108114	-5.36014735423815	0.000622696501887748	0.037383832467314	0.0716057409715507	8.15739063250745	8.38304563346495	8.62951220615543	8.25138478583586	7.20945351170976	7.16407701681335
CXorf65	1.38695309481273	5.22236182708911	5.3550298782488	0.000626606215259646	0.0373963382045805	0.0653719256755245	4.67347996002253	4.51349699340941	5.20005326953991	4.65314629230094	6.33077076265741	5.96322368460444
HIST1H2BO	1.09454905407272	12.9493453773746	5.35353089575642	0.000627756498760312	0.0373963382045805	0.063545170124625	12.5407315013234	12.4167341258751	12.6158545416059	12.7646626019303	13.699047182195	13.6590423113178
CCR7	-1.59016393188232	10.6686544106254	-5.3526712125856	0.0006284172398765	0.0373963382045805	0.0624973457154612	11.2230146605629	11.0030135159969	11.2319630524077	11.3368449893772	9.10187358639477	10.115216659013
LOC100240735	1.18143524673677	8.96492814056219	5.34310057731535	0.000635824632542977	0.0374596740936319	0.0508243159285477	8.74348464096552	8.58051387750064	8.28882846632573	8.67163858180784	9.85809324200311	9.6470100347703
FAM75A2	-1.07287468015527	7.98315892111966	-5.34225293436754	0.000636485266735138	0.0374596740936319	0.0497897741029485	8.26900503995313	8.36296478274352	8.30669592028578	8.42446951503656	7.39909378239258	7.13672448630638
lincRNA:chr6:56809416-56818656_R	-1.61217564443297	8.96568105214199	-5.34127369379136	0.000637249398772313	0.0374596740936319	0.0485944773397051	9.05106535652709	10.0006487814447	9.75197118132044	9.20860641518632	7.93031953059967	7.85147504777369
ALPK2	-1.20020676757029	6.52673044228868	-5.33733966706767	0.000640329357514495	0.0374596740936319	0.0437909369519156	6.67999361132388	7.10189005094777	6.9559183419402	6.96939545503661	5.54498841132896	5.90819678315468
SLC1A4	-1.37077984826006	6.28139234778473	-5.33704308830797	0.000640562207946928	0.0374596740936319	0.0434287082874478	6.49937984042946	7.15882111764936	6.81514797518715	6.47992692221971	5.26241760992315	5.47266062129956
A_33_P3416414	-1.03692445693322	11.417505265018	-5.33411267848213	0.000642867914400585	0.0374596740936319	0.0398488848274274	11.8677771690532	11.7321261041557	11.7792323330016	11.673451396439	10.7362062604636	10.7162383269947
TMEM190	-1.143809226536	9.35846060868078	-5.33352187632957	0.000643333866765229	0.0374596740936319	0.039126989833612	9.54214379554959	9.61968102060891	9.8952991980021	9.90179738927718	8.54013104598538	8.65171120266151
SFN	-1.20626723000617	14.0686620672627	-5.33241697693436	0.000644206266350785	0.0374596740936319	0.0377767770040371	14.6980598405489	14.4102818660156	14.1715242597533	14.603138609408	13.2173863953115	13.3115814325391
DLK2	-1.26744034314319	10.2628254934055	-5.32532128790463	0.000649839722870697	0.0376795955551693	0.029101089302439	10.8787221049621	10.4003370938087	10.5625157568519	10.8996474755234	9.26447583775531	9.57125469153137
CTSH	-1.05097176008298	11.8000742417868	-5.32112209793293	0.000653198897810474	0.037766772637042	0.0239631224048651	12.1747960112163	12.1295751483121	12.0983456528905	12.198875834839	11.2170652019641	10.9817876014989
PLAC1	-1.33762568236279	7.97327788095919	-5.31380736904362	0.000659095749481715	0.0379024218179223	0.0150064545288169	8.70623449250873	8.16739242019143	8.21785990534737	8.58512561560625	6.87373594199437	7.28931891010695
OSBPL7	-1.07410526204198	12.1647156333906	-5.31235677365714	0.000660272056902514	0.0379024218179223	0.0132292397841391	12.6141533453373	12.5664736930992	12.5607957303321	12.349580114183	11.3694906654566	11.5278002519352
lincRNA:chr3:162917364-162937929_F	1.24206660263344	7.82433975298723	5.31129801855777	0.000661132062960024	0.0379024218179223	0.0119318831828679	7.75041311289961	7.2282249087654	7.33603522078318	7.32659696598949	8.50418363179372	8.80058467769199
IL20RB	-1.24704371246971	10.2975626040748	-5.308400437613	0.000663491972233805	0.0379308669070292	0.00838039682195291	10.7870942479666	10.7413698241531	10.5777751535723	10.7467361405667	9.16204479642364	9.77035546176632
DDX46	1.06432117957944	10.1709974375125	5.30584533733883	0.000665580584104428	0.0379436864081045	0.00524757932675435	9.82463329232994	9.87188581137947	9.75538070407256	9.81299503616225	10.7385604238512	11.0225293572798
TGFBI	-1.01838286702812	10.8297480942142	-5.30252628768554	0.000668304396812096	0.0379925449271502	0.00117654064504702	11.1896992256806	11.1576726837553	11.1124757547113	11.2169885354137	10.1981075331076	10.1035448326166
DNASE1L1	-1.05169644381791	9.84377288488426	-5.29805536275714	0.00067199276605895	0.0380112016799149	-0.00431010271331456	10.2555892297357	10.22945611019	10.1183140869412	10.1739940377607	9.25862841287947	9.02665543179851
FGF16	-1.02463732073286	7.62801593332803	-5.29760207350736	0.000672367954243778	0.0380112016799149	-0.00486654799002562	8.01432375271475	7.94727618831358	7.91729678360693	7.99935010298731	6.87372828513477	7.0161204872108
IL11	-1.97231101343805	11.165409453623	-5.29203254595048	0.00067699657694344	0.0381668541106728	-0.0117061963810832	11.2977673624448	11.9862603184594	12.3669233599915	11.6404347915136	9.35311463022768	10.3479562591009
HIST1H2AE	1.26412172386711	12.2043686420467	5.2882193974136	0.00068018559741456	0.0382407107143125	-0.016391754915376	11.5804524326482	11.5352215024463	11.9696983570804	12.0466066441892	12.9344923578607	13.1597405580555
ADRA1B	-1.1303530763629	5.74781585262581	-5.2739176955139	0.000692293341854822	0.0388141986044885	-0.0339860309690199	6.29957217024642	6.19662186534791	6.08293495916672	5.9192718508927	5.1164100370178	4.87208423308328
CUEDC1	-1.0825598192505	8.76226242246524	-5.26016141550128	0.000704161615001121	0.0393364991106036	-0.0509398582606195	9.01935708333671	9.19701011623023	9.18281746246588	9.09327812016212	7.88294795840366	8.19816379419282
CARS	-1.03334191860717	11.153807807482	-5.25865495178558	0.000705474753113715	0.0393364991106036	-0.0527983088191641	11.4420129906684	11.5379137111243	11.5732306469113	11.4398631060336	10.3764217438324	10.5534046463221
ERRFI1	-1.17143260057722	13.8223583780559	-5.24773734582216	0.000715071543923839	0.0397626668358961	-0.0662775681830858	14.3821760597008	14.1915345025487	14.0190607532742	14.258572330803	12.8372408196149	13.245565802394
lincRNA:chr13:92005489-92006835_R	-1.0578903544011	11.1968360167501	-5.24406519021769	0.000718331386433062	0.0398350963942389	-0.070815584828031	11.6453009262557	11.5525129490837	11.4845176273266	11.5155330368691	10.628763563535	10.3543879974304
SMAD7	-1.07971094513008	11.5598487362208	-5.24027347071168	0.000721714393843497	0.0398697200359541	-0.0755036002423042	12.1266341565668	11.9385295638333	11.8257611016296	11.7880847163603	10.8725039824418	10.807578896493
VLDLR	-1.17370702894242	9.38559220442647	-5.23897850208022	0.000722873756548107	0.0398697200359541	-0.077105198804257	9.68513392936043	10.0489408738212	9.85436526444499	9.5188714553358	8.57989841276615	8.62634329083024
CYP27A1	-1.11806689838194	9.32193268526354	-5.23645759489835	0.000725136513698335	0.0398864279102392	-0.0802237830375265	9.75146196250905	9.74824058227249	9.52535838228095	9.75342567850094	8.76030236690874	8.39280713910909
TPBG	-1.15538012491051	10.9580634790202	-5.23195490201968	0.000729197369308089	0.0399905129500352	-0.0857965179409979	11.5872341322469	11.1969054618104	11.1639530629194	11.4246680923183	10.2897417808875	10.085878343939
ATP8B3	-1.11560414338505	6.82735062502007	-5.23001046653646	0.000730958668308427	0.0399905129500352	-0.088204032592416	6.94113604741264	7.34011149228757	7.32338440303806	7.19224274852207	6.04588410128754	6.12134495757254
DUOX1	-1.16379460232811	6.42114992751223	-5.22692415428349	0.000733763835011555	0.0400363580969308	-0.0920266002050294	6.86188009229832	6.96018739636874	6.48043265242254	6.93382570539677	5.63659469589044	5.65397902269653
THBS2	1.11737396929621	9.17653499338984	5.21707404932347	0.000742795501804733	0.0404207862372458	-0.104236604743297	8.87493375374245	9.02441604659828	8.67379901684523	8.64315919731178	10.0001706964867	9.84273124935463
UVRAG	1.10700061750838	7.81584729199711	5.21449584654489	0.000745179461614201	0.0404247885971375	-0.107435038558655	7.26977323630365	7.60173906214398	7.41354795502006	7.50232809117624	8.69616710656711	8.41152830077161
lincRNA:chr2:217385434-217394284_R	-1.23584054871015	5.81310708317851	-5.21270358254438	0.000746841613233279	0.0404247885971375	-0.109659084095205	6.14540214047965	6.27247764503957	6.08121462041144	6.40112132506356	4.7049352178818	5.273491550195
GNB1L	-1.19060127744198	12.7222803812528	-5.20912689626124	0.000750170746469779	0.0404972812523951	-0.114098968319399	12.8968967534074	13.296490038814	13.2212487165111	13.0619543862012	12.1334349259118	11.7236574666711
lincRNA:chrX:135994109-136086359_F	1.08301730902304	5.586411473749	5.20439785263246	0.000754597355410235	0.0406239274308986	-0.119972437735454	5.1947874240757	5.38465638853911	5.14650937285148	5.17566963083231	6.15718213857884	6.45966388761654
A_33_P3405043	-1.1392917070874	7.4118528625738	-5.2020131807705	0.000756840321209667	0.0406239274308986	-0.122935545538018	7.63241668648666	8.08467017083327	7.77549781588818	7.67388238653694	6.70884825779539	6.59580185790234
ARHGAP28	1.2527962097646	8.38647908650511	5.20024837887121	0.000758504934342642	0.0406239274308986	-0.12512900657874	8.1383562183593	7.9409627252266	7.6193973486773	8.17680510740446	9.37506792900758	9.06828519035544
RDH12	-1.01645170249747	9.04159160750351	-5.19319183135943	0.000765200897205424	0.0408749833593827	-0.133904487801359	9.44338314523647	9.37126797282461	9.25670733359481	9.45027691502142	8.39452281811491	8.3333914602288
ZNF702P	-1.13428162324731	5.95749901654094	-5.18504321507343	0.000773013442627502	0.0410155367144065	-0.144047900957948	6.35819386583698	6.58282571300627	6.09560177188628	6.30575021309732	5.1291309852238	5.273491550195
ENST00000326780	-1.23196522239468	4.29356276991965	-5.18235017878958	0.000775614503253481	0.0410155367144065	-0.147402517404223	4.67347996002253	5.04754732974183	4.60737741701692	4.48846666942356	3.3133610780656	3.63114416524746
C1orf21	1.11716140269265	9.02194294322308	5.17959115312667	0.000778289201396371	0.0410155367144065	-0.150840529749916	8.79019666027904	8.65803576115899	8.36977698170227	8.78021383282846	9.74765569787021	9.78577872549949
lincRNA:chr10:3792600-3799750_F	1.20234182385278	5.20810436324035	5.17893794646684	0.000778923914870205	0.0410155367144065	-0.151654665446824	4.82794933898819	4.86952210952675	4.97116867853192	4.56065489411084	6.23841956715665	5.78091159112777
TRIML2	-1.01286123950379	14.9097819475063	-5.17849685096145	0.000779352841636715	0.0410155367144065	-0.152204471009832	15.2685681354496	15.2060154926942	15.2367743695481	15.2782514450049	14.3401003787949	14.1289818635459
FZD2	1.29465379562482	9.72561420627781	5.17727687846131	0.000780540500055549	0.0410155367144065	-0.153725272519078	9.5866615796299	9.25886124924723	8.96176657302066	9.36896236238037	10.7987324893685	10.3787009840202
VEGFA	-1.13043970095389	11.0908503598843	-5.1758426326886	0.000781939280915375	0.0410155367144065	-0.155513486815444	11.3069360259878	11.5578172117583	11.6765218300211	11.3293793063752	10.2104452583152	10.4640025268482
MOB3C	-1.39107705323787	7.67370945619234	-5.17252878919308	0.000785181648080069	0.0410228165763998	-0.15964642988896	7.64112194170688	8.32205234929954	8.42892417737293	8.15750876070717	6.87372828513477	6.61892122293275
