logFC	AveExpr	t	P.Value	adj.P.Val	B	PP2_Het_82_d14_1	PP2_Het_82_d14_2	PP2_Het_374_d14_1	PP2_Het_374_d14_2	PP2_WT_d14_1	PP2_WT_d14_2
SSX2IP	0.728717922520535	8.8062108707202	6.18274997803919	0.00055677809555069	0.0107236657106369	-0.0639367710936671	8.66707378806922	8.50225473435382	8.5116401717157	8.572250892048	9.2509860224784	9.33305961565605
NKX6-3	0.794820489200337	6.52489148799239	6.18236061539434	0.00055698042942645	0.0107236657106369	-0.0643336737888092	6.3488687783893	6.14507507470104	6.3745256092969	6.17133583731521	7.08542406620742	7.02411956204448
DPP6	1.11700314778726	7.44747991976674	6.1817457394735	0.00055730012119312	0.0107236657106369	-0.0649604954585374	7.2822332344641	7.25230507737559	7.00673990100364	6.75930393584062	8.25550470005757	8.12879266985892
SERPINE2	-0.877204184221256	9.93040353571098	-6.18072064933897	0.000557833555668573	0.0107275937089818	-0.0660056060692238	10.0478400516708	10.1342741934251	10.3855479532365	10.3235575234732	9.32456089245954	9.36664060000074
PARP14	-0.865295512062227	10.4835771421987	-6.17796389486055	0.000559270970988498	0.0107488911043612	-0.0688168533130726	10.8999481892245	10.7064812927026	10.7705672237064	10.7110392125774	10.0599043861631	9.75352254881794
BC026731	-1.20762939340755	5.3753872016139	-6.17630556084114	0.000560137665739302	0.0107592009061257	-0.0705084257033519	5.93373064758354	5.61015211118535	5.79218366770485	5.77565490452524	4.87321988293744	4.26738199574696
SLC25A34	1.13473188219237	9.39231443389865	6.17321899315513	0.000561754836698348	0.0107839053123878	-0.0736577748247909	9.13713958788471	8.89431135047877	8.8620420089989	9.16278894530906	9.90172740625546	10.395877304465
NNMT	-1.71802987934651	7.70647862548033	-6.1694096911246	0.000563757944024133	0.0108154744777542	-0.0775462037034496	8.21587168420276	7.8509957698543	8.2121614205594	8.83759213310022	6.36027818134725	6.76197256381808
MLL4	0.748401200855801	9.64434264150385	6.16883027949052	0.000564063331114112	0.0108154744777542	-0.0781378101673846	9.49349492899437	9.42317750486494	9.31231703724971	9.35051282709865	10.0776127641844	10.2089407866311
GADD45G	-2.7093615064444	9.28549016664593	-6.16765541317164	0.000564683134179801	0.0108209896836326	-0.0793375329448134	9.69077098765575	9.51866073965028	10.4913323027069	11.0536786451633	7.29237203085759	7.66612629384175
SYPL2	1.30154485207254	6.88894967695454	6.1669725528977	0.000565043731596571	0.010821534182376	-0.0800349198808412	6.25079903454005	6.31174868342273	6.7748732988719	6.48298455488677	7.50492426397231	8.0083682260335
ENST00000358234	0.797335156012411	12.4552862509671	6.16528434582369	0.000565936337381072	0.0108263228613049	-0.0817592915079697	12.2295722851053	12.3293956585191	12.1271586130041	12.0719049058899	13.0452170890507	12.9284689542333
LOC285181	1.3322805640418	6.41610451758545	6.16510698991191	0.000566030203098281	0.0108263228613049	-0.0819404674559419	5.9244074105482	6.14507507470104	6.0873661871225	5.73119531258101	6.98208598185315	7.62649713870684
SAFB	0.686947811135726	12.8496122819423	6.16417638707564	0.000566523013184242	0.0108263228613049	-0.0828911790175901	12.6600821416137	12.6425973437945	12.5938650960748	12.5859741314383	13.2650524214184	13.3501025573138
GUCY1A3	-1.05437007161848	8.29719930778627	-6.16398751322599	0.000566623092320497	0.0108263228613049	-0.0830841473631212	8.63213899734703	8.69159086673865	8.53081466484062	8.74007946437676	7.33704800502069	7.85152384839389
A_33_P3210857	-1.18858839246704	8.02538052481369	-6.16184526003675	0.000567759611652102	0.0108416792900296	-0.0852731544850949	8.56639352434524	8.12771294586249	8.36060765134635	8.63159250099007	7.04331928785751	7.42265723848049
lincRNA:chr6:21666674-22196049_F	0.864836213054995	8.33431981141974	6.16076881835804	0.00056833166190812	0.0108462451962395	-0.086373306440513	8.09732590743671	7.98149481581542	8.14654812698859	7.95879544469823	8.7566169413786	9.06513763220086
SEC14L6	0.867304723873854	6.02546478261427	6.15957489995983	0.000568966903286514	0.0108520110119232	-0.0875936927705867	5.93373064758354	5.74235510183591	5.55387329568934	5.71549378684981	6.61850215329289	6.58883371043412
SLC17A1	1.22812446422232	4.92437437734483	6.15806148795511	0.000569773287534354	0.0108605092348232	-0.0891409126423666	4.27273437827518	4.29383112687763	4.73774478224202	4.75568793635474	5.61147272328062	5.87477531703881
A_33_P3245110	1.29477944915024	5.26421494020158	6.15748794754303	0.000570079221277208	0.0108605092348232	-0.0897273403990297	5.16422088352254	4.73310724767045	4.78308700213763	4.65007202860871	5.86901867282366	6.38578380644648
SLC6A19	1.37775830068267	6.19724721415524	6.1543502231623	0.000571756207504554	0.010879768137503	-0.0929362998549861	6.04590886265766	5.26919011896125	5.75709275844953	5.87978604897562	7.05938826577598	7.17211723011139
SYT10	-1.43986786980371	6.04760278210208	-6.15407921522743	0.000571901311176602	0.010879768137503	-0.0932135184264444	6.92816828959138	6.13176323548906	6.34975350976734	6.70054991996547	5.130640344091	5.04474139370821
MYBL2	0.890152197311683	10.0649753831992	6.15372308709113	0.000572092053275092	0.010879768137503	-0.0935778219081866	9.8928645371768	9.91555685590434	9.56846511894032	9.69614542435979	10.675010232996	10.641810129818
A_33_P3265264	0.7625303498915	4.72992103139334	6.15250460314471	0.000572745215963104	0.0108836852244747	-0.0948243981049064	4.462408701771	4.55354143213513	4.41077835593624	4.47624850254234	5.130640344091	5.34590885188435
POU2AF1	1.37324854447155	4.49524326560387	6.15209269428945	0.000572966208060108	0.0108836852244747	-0.0952458457361267	4.23148105756882	3.57168817931644	4.0566901246846	4.29011564155023	5.3106348606395	5.51084972986365
AF074986	0.747290731935861	8.77248429738282	6.14989855496701	0.000574145002123292	0.0108997212903091	-0.0974911550504043	8.6593107419247	8.4525313750452	8.46891090181444	8.51279652816579	9.30045654150008	9.24089969584671
AK131345	-1.03953659862552	8.49809682887486	-6.14708459962808	0.000575660797182161	0.0109221326673286	-0.100371620835638	8.68047537213099	8.74258883355903	9.09989465376276	8.85547725421402	7.96033762063938	7.64980723894299
STARD10	0.951415313458342	11.2955174536115	6.13917317251274	0.000579946698644004	0.0109970451698054	-0.108475377663085	11.1444800898729	11.0955094038686	10.7477066502832	10.9258199191434	12.0104150546068	11.849173603894
HIST1H2BF	1.54834500366594	9.530242236564	6.13508383813913	0.000582176141935587	0.0110328982989154	-0.112667213574557	9.56032412920534	9.03013725390041	8.69028768459352	8.7757598736688	10.5886166830593	10.5363277949567
FAM26F	-1.18244875725393	7.16114066195264	-6.13296651422803	0.000583334273011321	0.011048418960401	-0.114838437031767	7.55013452541172	7.28928527779	7.48014751415304	7.90159367346106	6.2495011753402	6.49618180555984
EDNRB	-1.43910471351964	5.63514253391161	-6.1290843592269	0.00058546448710703	0.0110823222524612	-0.118820885423337	6.12182316466922	5.77202475769873	6.09706508529865	6.46846341267269	4.40845714530964	4.94302163782073
C5orf39	-1.03439800066791	8.90459967157413	-6.12539230682751	0.000587498533066889	0.0111143668476888	-0.122610082863715	9.432401892581	8.96548256958576	9.29954104660629	9.30017051174735	8.09061764217665	8.33938436674774
LOC100131208	0.941889995548952	4.72653574405008	6.12409901106901	0.000588212927154359	0.0111214234056341	-0.12393781436566	4.22171841318168	4.36162420279017	4.43348997675095	4.6334570560789	5.45147306353494	5.25745175196382
ADCY6	1.02992312843144	11.8470306664662	6.12283870229264	0.000588910042731621	0.0111281452796218	-0.125231883599456	11.5435376009148	11.5762057192116	11.5943977954232	11.3007507124067	12.3192831120688	12.7480090587722
HNRNPU-AS1	0.802095917154456	9.75299028988669	6.12136408390882	0.000589726883018156	0.0111371203872942	-0.126746257731379	9.6260077802354	9.51161277302104	9.39433023807904	9.41054914533868	10.3751438586213	10.2002979440247
PIP5K1B	-1.65319049075948	5.95611250704259	-6.1197501456491	0.000590622362484353	0.0111455752234406	-0.128404022416003	6.57083302590438	6.04736874407274	6.58501581717245	6.82548642870011	4.52157598243993	5.18639504396595
TMEM132E	-2.14378736781792	7.16193111137242	-6.11932439988804	0.000590858839392268	0.0111455752234406	-0.128841384102756	7.59471047384615	7.37260778446474	8.05796706115802	8.48082228311132	5.37705239214612	6.08842667350817
NEFH	-0.97679189715371	8.45374702710113	-6.11837524172718	0.000591386425903278	0.0111484219920039	-0.129816521215427	8.83257462764758	8.55201428576328	8.75707055157763	8.97571783962099	7.68062296051032	7.924481897487
LRRK2	-1.14017259257037	5.37151044671538	-6.11754393660688	0.000591848940742235	0.0111484219920039	-0.130670673046325	6.10692505684867	5.6188735885153	5.64737659214814	5.63309667277657	4.47642811854763	4.74636265145598
C1RL	0.864153726163812	8.25941414375895	6.11687310428765	0.000592222470522063	0.0111484219920039	-0.131360005446934	8.05370380485572	8.12782790824168	7.93224427984683	7.77167561387317	8.80661959171401	8.86441366402231
PTN	-1.62422666807876	12.5459938565452	-6.11659280357483	0.000592378625047082	0.0111484219920039	-0.131648053075137	13.2414076185625	12.5069379158706	13.137747461667	13.463517987519	11.5564264312115	11.3699257244406
PDPN	-0.772664819337175	9.78767739763	-6.11555556006032	0.000592956873770538	0.0111528614762256	-0.132714050112438	10.1358068876744	10.0706326615349	9.92542587757683	10.0490639228501	9.18386339410917	9.36127164203459
GALC	0.712529504177159	9.88368465949286	6.1147897167914	0.00059338422928216	0.0111544593406376	-0.133501210622131	9.65653164473232	9.55865438945405	9.62829729181774	9.74121597306445	10.3397742137404	10.3776344441482
HIST1H2BO	1.62742006152043	13.4787218020169	6.1118946442584	0.0005950028783907	0.01117440916137	-0.136477537139409	13.3628746809725	13.0369991379431	12.5866452371871	12.7584747366044	14.8632356741692	14.2641013452252
A_33_P3281563	0.902967324151848	6.65310214539871	6.11126090623952	0.000595357868493768	0.01117440916137	-0.137129203174162	6.40697782702946	6.13176323548906	6.54044494255676	6.3292661443171	7.29612876637652	7.21403195662337
ALDH7A1	0.714990593353577	10.7702794853381	6.11105270239203	0.000595474546586189	0.01117440916137	-0.137343308046781	10.5873260384089	10.4613557217976	10.6066224683779	10.4724929216299	11.2757084333323	11.218171328482
AVPI1	-0.769961031749349	10.1502721601075	-6.10891313621752	0.000596675061830749	0.0111900235934144	-0.139543832518571	10.2720263264722	10.399147387857	10.5155705285237	10.4409591065762	9.69634301442213	9.57758659679376
lincRNA:chr6:155162159-155163338_F	0.973242246512298	8.76802140261659	6.10801250520701	0.000597181224136758	0.0111900235934144	-0.140470296502206	8.50938585741575	8.23500512230191	8.68792831422925	8.34210998783636	9.36893297447275	9.46476615944349
DBF4B	0.782071368678669	8.38528783012277	6.10748775940479	0.000597476359045431	0.0111900235934144	-0.141010140991649	8.24540033604124	8.15238600951268	8.10481281359483	7.99579033643743	8.83437909922114	8.97895838592929
lincRNA:chr11:107175165-107186315_R	1.25777995494653	5.77735723003719	6.1071247849667	0.000597680604492161	0.0111900235934144	-0.141383579794653	5.56971723831592	5.19161967426562	5.17374486345837	5.49730720418015	6.88731743526049	6.3444369647426
HLA-DRB3	-1.29547010805213	10.0004966742475	-6.10534658285909	0.000598682336149499	0.0112023403014028	-0.14321328739001	10.2085184113647	10.4929376598082	10.6586816162161	10.3691424870038	9.44288223070228	8.83081764038983
GCGR	-1.17947626828452	9.43666981217937	-6.10411105680712	0.000599379471932004	0.0112089466458834	-0.144484835934888	9.95231466316234	9.92629210455477	9.65075047334127	9.78995703203847	8.35857528679388	8.9421293131855
CDK2	-0.784239923464144	9.36685763541553	-6.10195903383304	0.000600595921324081	0.0112252514796182	-0.146700063751069	9.55463408555018	9.62445283680791	9.78675438880381	9.54724246178573	8.90213164503007	8.78593039451546
lincRNA:chr1:247305102-247313777_R	0.805941033962037	12.0096723754307	6.10006887581383	0.000601666646653168	0.0112343001702197	-0.148646219282783	11.7141925725587	11.7260937894247	11.810178151263	11.7136369431935	12.698127124746	12.395805671398
LOXL3	1.01023110098506	10.9781089661467	6.09966024192779	0.000601898410061892	0.0112343001702197	-0.149067018764756	10.8001050135359	10.675917907028	10.5311902920988	10.5582478506107	11.4335736030386	11.8696191305682
ZAP70	1.20008958627227	6.36490578179898	6.09887771786255	0.000602342512517282	0.0112343001702197	-0.149872898678801	6.08536727164894	5.92949710758564	5.72078594460971	6.1238533549886	6.9005258696375	7.4294051423235
CASQ2	-1.34011675361725	3.76404292875555	-6.09867172979332	0.000602459477464891	0.0112343001702197	-0.150085047730335	4.28944707807999	3.99370637241827	4.13869537186221	4.42114523081805	2.53713867041383	3.20412484894094
DLK1	3.25158373389191	14.9166944035347	6.09554880415629	0.000604235891206167	0.0112586228197182	-0.153302036740288	14.3579528882693	14.750434734301	13.1978471861862	13.0250978268596	16.7350248761945	17.4338089093974
GPRC5C	0.756789572031977	12.1398086973879	6.09516428779533	0.000604455023841577	0.0112586228197182	-0.153698220282323	11.9404338259605	11.9257693783875	11.7995097174294	11.8844691050648	12.539226372764	12.7494437847211
FAM18B2-CDRT4	1.03554561216134	8.3647952698114	6.09305571578893	0.000605658275865554	0.0112745883730698	-0.155871104735176	8.14345563753529	8.13558973344417	8.02473352608793	7.77467469929642	9.23485141954929	8.8754666029553
OPA3	0.677009836833697	11.111929046841	6.0923109300133	0.000606083931699881	0.0112760686710377	-0.156638741526334	10.8427369992571	10.9471990066652	10.8803316868191	10.8747687121777	11.5390402988223	11.5874975773047
KLK8	-1.99974121764233	7.29208178186035	-6.09055627213662	0.000607088078474114	0.0112883038427233	-0.158447512672285	7.895076167857	7.32718006414453	8.01164295121895	8.60074956774402	5.82780901291252	6.09003292728507
ZNF703	0.791080451919405	7.91958430264994	6.08992646158638	0.000607448960792172	0.0112885709045788	-0.159096841665953	7.76055727640857	7.76383095762137	7.5194591388967	7.57971590178057	8.44656453125339	8.44737800993903
CTHRC1	-2.02527551596729	6.94230588879325	-6.08909608861401	0.000607925135506354	0.0112909789848293	-0.159953025600197	7.54432170089175	6.91817370600541	7.79796665798961	8.20912884490929	5.58034794699169	5.60389647597175
GPC6	1.00694573191751	10.807903700338	6.0858688746473	0.000609779772658279	0.0113148575144418	-0.163281383547043	10.4715751220278	10.1980993359152	10.5517458626833	10.6676001715024	11.5801572644652	11.3782444454341
SASH1	0.85159921909521	7.24760116023355	6.08551485515789	0.000609983611085957	0.0113148575144418	-0.163646578785841	7.03823854518721	6.75270053170282	7.03342729614246	7.03057264244142	7.73917184191109	7.89149610401629
RORA	-0.966753410194006	10.5505007819987	-6.08504758490536	0.000610252775052158	0.0113148575144418	-0.164128624261219	10.7972261785924	10.9139658778702	10.9669737920391	10.8128418264186	10.1309963088226	9.68100070824953
PRR15L	0.881559757611262	12.1565237285401	6.08215450640328	0.000611922274356073	0.0113336364061417	-0.167113799809714	11.9845793238673	11.9594528752739	11.857591381078	11.6490583237929	12.6613148742815	12.8271455929471
ZNF702P	-1.12260552055802	8.16929441154016	-6.08197745725877	0.00061202461066294	0.0113336364061417	-0.167296519569247	8.29953061681687	8.40910637660373	8.78592792973559	8.6794200837485	7.27177062490678	7.57001083742952
SEMA3C	-1.48854711061595	9.08512610033105	-6.08148509941987	0.00061230930026735	0.0113336364061417	-0.167804667808347	9.78948370198422	9.97331489238626	9.33255991724154	9.22987537053346	7.94149760843254	8.2440251114083
MGAT5B	-1.12837029282983	7.16231838858121	-6.08077086562194	0.000612722547797241	0.011334845224072	-0.168541862509086	7.68934371141682	7.27951650601349	7.57575466519223	7.60915239547539	6.17950312931867	6.64063992407063
lincRNA:chr16:85249449-85584149_F	0.960615227957527	8.88040565988573	6.07604777274568	0.000615463205899917	0.0113780586556034	-0.173418422683334	8.61935265499235	8.50636692044452	8.45699754393796	8.65808521622471	9.73565673684978	9.30597488686505
HPN	0.82547350372722	11.0374974219115	6.07554278740372	0.000615757049753779	0.0113780586556034	-0.17393998424027	10.8639932594049	10.6073210855097	10.7792342282461	10.7988097761824	11.4758081700099	11.699818012116
PGM3	-0.781911760340684	13.0046605499227	-6.07295188926873	0.000617267147273853	0.011396480798784	-0.176616438807323	13.2339169264701	13.1105145499655	13.3654528653737	13.3513068716691	12.4515667200246	12.5152053660332
ABCG4	1.0762832344733	7.7603584981739	6.07263234418428	0.000617453682348094	0.011396480798784	-0.176946595007808	7.4850842749615	7.42283562019792	7.45121143304942	7.24725835185569	8.21135913709453	8.74440217188435
LOC400043	0.930483605148422	11.8854568120527	6.06348837705634	0.000622818522613718	0.0114886492096733	-0.186399709888462	11.5461718245432	11.8412230970929	11.4931823096517	11.4206052100585	12.5499263537107	12.4616320772593
DENND4A	0.773763736039076	6.47816791525982	6.06292186053983	0.00062315262772793	0.0114886492096733	-0.186985729834527	6.30369755260702	6.07297279640005	6.1880041221008	6.31631220854598	7.03213329964998	6.9558875122551
SERPINB6	0.66953330580545	11.277113638973	6.06101731712965	0.000624277321634076	0.0114930675240515	-0.188956140540729	11.0499988169533	11.0739016277624	11.0394295320562	11.0524135047129	11.7736061244937	11.6733322278596
MAML2	-0.882492930573828	7.27825249846078	-6.06085095263706	0.000624375673853686	0.0114930675240515	-0.18912828057493	7.80362862751053	7.58426173409169	7.48170499184555	7.42007188116045	6.70226623838721	6.67758151776924
ATP6V0E1	0.744751851024287	12.5707471556914	6.06034126968271	0.000624677099634834	0.0114930675240515	-0.189655679728603	12.4028071151228	12.2756869832093	12.3201265061451	12.291365550256	13.171443344772	12.9630534346432
NUDT9	0.839913566088421	13.1459233554366	6.06012767461298	0.000624803468247391	0.0114930675240515	-0.189876709044591	12.6815146993017	12.8129785579298	13.008942043375	12.9603733663551	13.7334041743898	13.6783272912678
C6orf186	-0.993982020711023	6.76951770503559	-6.05778903089882	0.00062618896031979	0.0115120529121545	-0.192297130288587	7.18042333859704	6.82720542435525	7.12865628185605	7.26709513628207	5.99198534906522	6.22174070005794
SLC16A9	-0.695126812429505	10.2912873840655	-6.05440414743398	0.000628200420509409	0.0115425183863142	-0.195801610773199	10.5343518970901	10.5161092656775	10.4433141872057	10.5982099361947	9.79511449517054	9.86062452305446
lincRNA:chr3:88150460-88175958_R	0.774384446804522	9.77955251412199	6.04623095997625	0.000633087424882189	0.0116241140055493	-0.204269603327219	9.66601614111874	9.49475899058737	9.48476338202764	9.44015894701483	10.377334395579	10.2142832284043
ENST00000412510	0.785910817714788	5.68345153225798	6.0457856918919	0.000633354893325044	0.0116241140055493	-0.20473117701425	5.30251904404636	5.52848993257521	5.3269305069912	5.52798555513277	6.18139573730516	6.23338841749718
B4GALNT4	0.739326853165062	10.5180276026292	6.04363087750393	0.000634651072066071	0.0116413445803471	-0.206965257862368	10.3487646022396	10.2229553946167	10.3283191957133	10.1863020803937	10.9357326174131	11.0860917253987
DFNB59	-0.754639483780465	9.42584240221809	-6.04134107148493	0.000636031730760676	0.0116601044980251	-0.209339946053745	9.60921650348058	9.6975244110634	9.65205251770808	9.75076215499425	8.81164103187441	9.03385779418782
CNBD1	-1.3604856853478	6.04556064736746	-6.03911622205761	0.000637376467887571	0.0116742925907949	-0.211647911410923	6.97865834906291	6.23831768689035	6.343548965978	6.43569850133563	5.03652287108791	5.24061750984993
MLF1	0.688167769144067	9.10848579698903	6.03887513351645	0.000637522378335146	0.0116742925907949	-0.211898044526638	8.84688594556382	8.8573558207525	8.87992641613816	8.93221797997621	9.63152644844171	9.50300217106178
HIST1H1A	2.13533477971741	6.43910937567511	6.03700077238397	0.000638658055599599	0.011688518807454	-0.213842976809672	4.91287623777541	5.77589231732133	6.10141765636182	6.11913825161866	8.01495269996992	7.71037909100351
ST3GAL6	0.835169026228585	10.350576232646	6.0350113860016	0.000639865922668642	0.0117040495018396	-0.215907756495603	10.1410701562346	10.0613003831465	9.96966904773209	10.1167066418327	10.7495064504876	11.0652047164425
IL18	-1.60452754074254	6.82864379254609	-6.03434675733612	0.000640270029476006	0.0117048691078787	-0.216597685890124	7.12744999270534	7.08220586908976	7.54196214663188	7.70232721608078	5.41095263670095	6.10696489406786
C6orf115	-0.930287674650265	14.7793020444752	-6.03275622279101	0.000641238273339366	0.011715995081647	-0.218248997451023	14.9881740906078	14.9039216324567	15.1575594292159	15.3079365918206	14.233688607871	14.0845319148789
AK7	1.21400494950334	6.68048552266086	6.03187827113019	0.000641773436739686	0.0117192002514959	-0.219160635752871	6.33792952215333	5.97125809796138	6.37362162061589	6.42045958390836	7.23564200308413	7.74400230824204
SPDEF	0.804247348279359	7.64740472733703	6.02909000099868	0.000643476394025383	0.011743714559196	-0.222056544687668	7.32710731870137	7.35456034135908	7.42256078522428	7.4130606663576	8.33981251439951	8.02732673798037
lincRNA:chr6:21884038-22056833_F	1.04405971694493	6.39159589036288	6.02733323012363	0.000644551971200238	0.011753601354302	-0.223881645208767	6.18160510717915	6.10638783083623	6.04009587932234	5.84621512152056	7.31274850208516	6.86252290123384
THC2524341	0.711005955058621	7.74228614591527	6.02702692540768	0.00064473971268495	0.011753601354302	-0.224199904106039	7.54449461677281	7.38883912431404	7.53766837708436	7.55013452541172	8.17969985648256	8.25288037542614
MKRN7P	0.695082654089961	8.99739759092338	6.0219531243105	0.000647858552539809	0.011803852385956	-0.22947346892049	8.73261838000368	8.73792904156237	8.82689146619172	8.7653746038158	9.53137257905582	9.39019947491089
PLA2G12B	-1.10609153816673	7.62805990173272	-6.01585244891154	0.000651631149923935	0.0118659519122817	-0.23581870569402	8.29798438943391	8.04505216857588	7.90129197489682	7.74269979157991	6.76771033425609	7.0136207516537
HIST1H2BL	1.53375407158445	14.1534110322068	6.01247278393645	0.000653731757678042	0.0118975527764679	-0.239335907700329	14.0925059309522	13.6697703842083	13.4172173657602	13.3891450191274	15.4549111731174	14.8969163200755
JDP2	-1.11759493534139	11.6501198937746	-6.00558458198225	0.000658036748900761	0.0119692144996874	-0.246508966897047	12.0125130612304	11.7002678062146	12.0462938232527	12.331531464856	10.8588477070481	10.9512655000459
lincRNA:chr11:105866440-105873240_R	0.901453673679742	9.29020352969654	6.00486944389592	0.000658485524330374	0.0119706935971599	-0.247254028187214	9.1223632672433	9.03013725390041	8.8585691293335	8.94780623673594	10.0629000905758	9.71944520039026
AQP10	-1.52095621451772	8.15568628962119	-6.00390590772239	0.000659090724350133	0.01197501312167	-0.248257985071093	9.13117002399353	8.53952891751128	8.31484579181456	8.66514204452234	6.90691096699362	7.3765199928918
RCOR2	0.736388502334493	13.3605394248201	6.00279778331718	0.000659787515992473	0.0119809910303717	-0.249412743197936	13.2403937827844	13.0959298486254	13.0389032087786	13.0850795226457	13.9150561417811	13.787874044305
RAPGEFL1	0.880352541121797	7.38184978802752	6.00211924302143	0.000660214593861956	0.0119820673115548	-0.250119916718634	7.25975921520763	6.92839039335121	7.18879102599049	6.97665512939833	7.89603986567523	8.0414630985422
AKR1B15	-2.17060785457639	6.56070706110084	-6.00141972392509	0.00066065520217194	0.0119833878180152	-0.250849016253898	6.88990478324413	8.08139259647584	7.00963767593737	7.15603699484786	4.81930769440365	5.40796262169617
PITX1	-0.838938669160257	10.7078818692153	-5.99825970149919	0.000662649750542087	0.0120128775311127	-0.254143449885415	11.0131866061681	11.1030516479805	11.0696224812343	10.7642516336921	10.1378640116381	10.1593148345789
ESRRG	1.28594548913672	7.3821829757203	5.99497707430743	0.000664728875474732	0.012043866838899	-0.257567063066539	7.18296893861629	7.08349522567239	7.05642595330244	6.49124779977447	8.31443400072914	8.1645259362271
EFNA3	1.29150363092347	6.93377923110956	5.99370991436831	0.000665533425632817	0.0120497031109756	-0.258889017258744	6.67975535133823	6.6338499980239	6.38956015526147	6.30994657858337	7.47054138716761	8.11902191628281
ADAMTSL4	-0.988088221933165	5.73142730542191	-5.99328699224416	0.000665802193257903	0.0120497031109756	-0.25933027327556	6.07370563617013	5.77496530311196	6.14260556141049	6.2518836835726	4.99138733225176	5.1540163160145
MMP15	0.838664882401555	12.3372007632826	5.99272324750936	0.000666160644100657	0.0120497031109756	-0.259918492426244	12.0788076370736	11.9371747221051	11.9648213297248	12.249779521025	12.9689058339988	12.8237155357686
OSBPL3	-1.04043546207284	9.38924249251684	-5.9881398874762	0.00066908300937407	0.0120958475007653	-0.264702352841608	9.64652859381777	9.44822349324927	9.9025202846132	9.94694488115093	8.66488511192115	8.72635259034875
MTMR11	-0.795260560184592	7.43942048263911	-5.98708564600692	0.000669757239477915	0.0121013209043106	-0.265803095050547	7.6446346343795	7.59303022241281	7.84027718506499	7.74008730227862	6.81404334620158	7.00445020549719
ONECUT2	1.83471595753122	14.3133682924164	5.98643465736179	0.000670173955482937	0.0121021379976539	-0.26648286915338	14.1599291052531	14.0546484429697	13.1147440784393	13.4778635996284	15.5475061524251	15.5255183757825
SLC13A5	-0.92212358346459	6.31434033703505	-5.98498372215439	0.000671103791530923	0.0121122150785057	-0.267998158348412	6.68442175187612	6.35659184356274	6.69185438724469	6.75399147674277	5.77433756586739	5.62484499691658
ZSWIM4	0.786077727473952	9.83938015105175	5.97947251581315	0.000674648938709039	0.0121694565206669	-0.273756278139999	9.6610128113103	9.52401849768753	9.45549767114032	9.66888798743692	10.4571581414263	10.2697057973091
ID4	0.763391268563391	13.3891718519639	5.9775062918131	0.000675918839570425	0.0121856159583208	-0.27581154082762	13.1957220339708	13.062652974374	13.0146108927834	13.2658464819763	13.870775624613	13.9254231040661
NEB	1.42455111267362	6.05355937045255	5.97468666996895	0.000677744618320841	0.0122117734684945	-0.2787597170644	5.66122102165284	5.04798355480156	5.80711903892384	5.79851238286715	6.92556211986185	7.08095810460809
THC2725851	1.48178724849379	10.0625019317789	5.97047694914685	0.000680480875571275	0.0122542982219378	-0.283163280190524	9.89168186730782	9.50476029457859	9.41327449833918	9.46457473556503	11.4374441246807	10.6632760702022
DGKK	-1.29834594760714	6.42747259598278	-5.96845635597023	0.000681798652060843	0.0122680005638476	-0.285277727001164	7.05265438665752	6.60948083317411	6.65080683509255	7.12807625914978	5.33701328031624	5.78680398150646
DND1	0.861667934615263	9.3111208462124	5.96815576393726	0.000681994935725449	0.0122680005638476	-0.285592326156433	9.16287435253353	9.10929600480059	9.03295549058008	8.79046695744838	9.86310541751398	9.90802685439783
LOC284440	0.830114479583122	7.18172849938738	5.96550768987458	0.000683726856541875	0.0122864678591939	-0.288364300712766	7.00529268506192	6.6965564832353	7.02363454732952	6.89461097581194	7.76139628037902	7.70888002450657
PCSK1	1.69733741795641	5.69468400262246	5.96501534876752	0.000684049408708151	0.0122864678591939	-0.288879777808529	5.60524090046005	5.19893795831346	4.7668067867619	4.9446338076792	6.49627730536201	7.15620725715812
GLB1L2	1.04138157501984	6.38643427233807	5.96485726386728	0.000684153012756783	0.0122864678591939	-0.28904529804452	6.00832652509053	6.23831768689035	5.92143500865597	5.98914910202231	6.84558971208876	7.3157875992805
LOC646576	-0.809731153827761	6.72075126891807	-5.96371243094812	0.000684903829472435	0.0122931746846962	-0.290244073209123	7.03275319831581	6.86992314363128	6.89385295010628	7.16611732205592	6.22752823752184	6.13433276187728
ANKH	1.31220441086765	6.90656571332674	5.96243799627037	0.000685740735404194	0.0122954191947767	-0.291578755967356	6.25311649677795	6.14485454893226	6.63684168429014	6.84184424214972	7.719494497036	7.84324281077435
AF495723	-0.886829908169648	6.93955972029305	-5.96237256684296	0.000685783733213903	0.0122954191947767	-0.291647284195245	7.17675105360158	7.03749692637332	7.27340347274908	7.45302730600775	6.38070684486004	6.31597271816654
A_33_P3233085	1.74584498016513	7.5428626474163	5.96179553128298	0.000686163071309387	0.0122954534510704	-0.29225167267724	7.292912344538	7.41981648632127	6.60049566926423	6.53043278265489	8.80919075660717	8.60432784511228
HIST4H4	1.42832899975107	7.82431062683092	5.95951478441737	0.000687664730267742	0.0123155876404245	-0.294640954006119	7.66793701282514	7.64899152446666	6.94640750686471	7.12946779683243	8.82290961611569	8.73015030388091
SMAD9	0.740450671286385	11.6239532675602	5.95638163275376	0.000689733660095842	0.0123458535411771	-0.297924300691927	11.3298786566886	11.3844618714365	11.4170229202458	11.3771820601549	12.2412106001788	11.9939634966569
